id_site;id_client;libelle;type_site;adresse;code_postal;ville;code_insee;region;latitude;longitude;surface_m2;date_ouverture;date_fermeture;actif
SIT-01492;CLI-01192;Point de vente Gap;Point de vente;112 impasse des Lilas;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.5222;6.1229;2657;2026-01-30;;oui
SIT-01493;CLI-01194;Siège Poitiers;Siège;17 place du Marché;86000;Poitiers;86194;Nouvelle-Aquitaine;46.5761;0.3277;40;2022-01-25;2023-05-30;non
SIT-01494;CLI-01195;Siège Poitiers;Siège;89 allée des Peupliers;86000;Poitiers;86194;Nouvelle-Aquitaine;46.5425;0.3512;2066;2020-02-20;;oui
SIT-01495;CLI-01195;Entrepôt Amiens;Entrepôt;8 rue des Acacias;80000;Amiens;80021;Hauts-de-France;49.9062;2.2963;1096;2018-07-06;2019-02-21;non
SIT-01496;CLI-01196;Siège La Rochelle;Siège;153 rue de l’Industrie;17000;La Rochelle;17300;Nouvelle-Aquitaine;46.1801;-1.1145;351;2022-06-21;;oui
SIT-01497;CLI-01199;Siège Issy-les-Moulineaux;Siège;165 quai des Docks;92130;Issy-les-Moulineaux;92040;Île-de-France;48.791;2.2385;1229;2021-04-09;;oui
SIT-01498;CLI-01201;Siège Mulhouse;Siège;130 rue de l’Industrie;68100;Mulhouse;68224;Grand Est;47.7171;7.303;298;2025-06-11;;oui
SIT-01499;CLI-01203;Siège Blois;Siège;46 chemin des Vignes;41000;Blois;41018;Centre-Val de Loire;47.5956;1.3795;949;2020-08-17;;oui
SIT-01500;CLI-01203;Agence Fréjus;Agence;88 rue de l’Industrie;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4021;6.7763;1199;2017-10-21;;oui
SIT-01501;CLI-01204;Siège Dunkerque;Siège;131 rue de l’Industrie;59140;Dunkerque;59183;Hauts-de-France;51.0383;2.4106;40;2025-07-31;;oui
SIT-01502;CLI-01205;Siège Lille;Siège;65 rue de la République;59000;Lille;59350;Hauts-de-France;50.6763;3.0481;2110;2016-08-29;;oui
SIT-01503;CLI-01206;Siège Fréjus;Siège;173 rue du Commerce;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4288;6.7693;1368;2016-04-20;;oui
SIT-01504;CLI-01207;Siège Angers;Siège;26 chemin des Vignes;49000;Angers;49007;Pays de la Loire;47.4928;-0.5311;2539;2021-10-24;;oui
SIT-01505;CLI-01208;Siège Évreux;Siège;112 avenue de la Gare;27000;Évreux;27229;Normandie;49.0273;1.1756;1536;2018-06-15;;oui
SIT-01506;CLI-01208;Agence Amiens;Agence;113 boulevard Victor Hugo;80000;Amiens;80021;Hauts-de-France;49.8671;2.3189;40;2025-05-29;;oui
SIT-01507;CLI-01208;Agence Tarbes;Agence;168 impasse des Lilas;65000;Tarbes;65440;Occitanie;43.2553;0.0777;824;2019-03-05;2022-11-13;non
SIT-01508;CLI-01210;Siège Salon-de-Provence;Siège;32 boulevard Victor Hugo;13300;Salon-de-Provence;13103;Provence-Alpes-Côte d’Azur;43.5921;5.1055;202;2020-07-07;;oui
SIT-01509;CLI-01211;Siège Lorient;Siège;175 rue du Commerce;56100;Lorient;56121;Bretagne;47.7028;-3.3495;527;2022-07-03;;oui
SIT-01510;CLI-01211;Point de vente Créteil;Point de vente;16 place du Marché;94000;Créteil;94028;Île-de-France;48.8222;2.4203;1031;2018-07-11;;oui
SIT-01511;CLI-01213;Siège Dijon;Siège;158 rue de la République;21000;Dijon;21231;Bourgogne-Franche-Comté;47.3105;5.0428;702;2023-07-04;;oui
SIT-01512;CLI-01215;Siège Vannes;Siège;89 boulevard Victor Hugo;56000;Vannes;56260;Bretagne;47.7085;-2.7822;2064;2019-06-28;;oui
SIT-01513;CLI-01215;Point de vente Besançon;Point de vente;158 avenue de la Gare;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2742;6.0558;1174;2022-03-18;;oui
SIT-01514;CLI-01215;Point de vente Créteil;Point de vente;22 rue des Acacias;94000;Créteil;94028;Île-de-France;48.7499;2.4321;1481;2022-12-03;;oui
SIT-01515;CLI-01216;Siège Bayonne;Siège;171 route de Bordeaux;64100;Bayonne;64102;Nouvelle-Aquitaine;43.5021;-1.4382;519;2017-11-12;;oui
SIT-01516;CLI-01216;Agence Cholet;Agence;151 rue Pasteur;49300;Cholet;49099;Pays de la Loire;47.1033;-0.8312;524;2024-08-11;;oui
SIT-01517;CLI-01217;Siège Avignon;Siège;89 rue de la République;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9668;4.7853;739;2016-12-10;;oui
SIT-01518;CLI-01217;Agence Bourges;Agence;13 boulevard Victor Hugo;18000;Bourges;18033;Centre-Val de Loire;47.0374;2.4381;568;2024-07-19;;oui
SIT-01519;CLI-01217;Entrepôt Saint-Malo;Entrepôt;122 boulevard Victor Hugo;35400;Saint-Malo;35288;Bretagne;48.6231;-2.0758;40;2026-01-31;;oui
SIT-01520;CLI-01220;Siège Le Mans;Siège;148 chemin des Vignes;72000;Le Mans;72181;Pays de la Loire;48.007;0.2337;1567;2020-06-21;;oui
SIT-01521;CLI-01220;Usine Toulon;Usine;114 avenue Jean Jaurès;83000;Toulon;83137;Provence-Alpes-Côte d’Azur;43.1404;5.9008;1245;2025-11-24;;oui
SIT-01522;CLI-01221;Siège Sète;Siège;146 rue de l’Industrie;34200;Sète;34301;Occitanie;43.3567;3.6975;1456;2020-05-09;;oui
SIT-01523;CLI-01221;Point de vente Reims;Point de vente;101 rue de l’Industrie;51100;Reims;51454;Grand Est;49.3081;4.0668;593;2019-04-30;;oui
SIT-01524;CLI-01223;Siège Besançon;Siège;96 rue de l’Industrie;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2028;6.0553;40;2024-04-26;;oui
SIT-01525;CLI-01224;Siège Vannes;Siège;62 route de Bordeaux;56000;Vannes;56260;Bretagne;47.6432;-2.737;1860;2023-12-06;;oui
SIT-01526;CLI-01225;Siège Gap;Siège;156 quai des Docks;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.5427;6.0988;949;2020-02-26;2023-12-05;non
SIT-01527;CLI-01225;Agence Saint-Malo;Agence;92 boulevard Victor Hugo;35400;Saint-Malo;35288;Bretagne;48.6836;-1.9995;1486;2021-06-17;;oui
SIT-01528;CLI-01225;Usine Dunkerque;Usine;178 place du Marché;59140;Dunkerque;59183;Hauts-de-France;51.0554;2.3547;971;2022-12-13;;oui
SIT-01529;CLI-01226;Siège Aix-en-Provence;Siège;91 place du Marché;13100;Aix-en-Provence;13001;Provence-Alpes-Côte d’Azur;43.5113;5.4998;1030;2023-10-09;;oui
SIT-01530;CLI-01226;Agence Metz;Agence;11 rue Pasteur;57000;Metz;57463;Grand Est;49.1679;6.1754;1020;2019-04-13;;oui
SIT-01531;CLI-01226;Point de vente Sète;Point de vente;137 rue des Acacias;34200;Sète;34301;Occitanie;43.3532;3.7239;1061;2019-09-11;;oui
SIT-01532;CLI-01226;Entrepôt Valence;Entrepôt;42 boulevard Victor Hugo;26000;Valence;26362;Auvergne-Rhône-Alpes;44.9421;4.8628;1233;2023-01-03;;oui
SIT-01533;CLI-01227;Siège Avignon;Siège;168 rue des Acacias;84000;Avignon;84007;Provence-Alpes-Côte d’Azur;43.9085;4.7819;441;2021-09-05;;oui
SIT-01534;CLI-01227;Usine Annecy;Usine;85 place du Marché;74000;Annecy;74010;Auvergne-Rhône-Alpes;45.9444;6.1041;1162;2019-05-11;;oui
SIT-01535;CLI-01229;Siège Bordeaux;Siège;74 avenue du Général Leclerc;33000;Bordeaux;33063;Nouvelle-Aquitaine;44.8877;-0.5585;1415;2024-04-07;;oui
SIT-01536;CLI-01230;Siège Cergy;Siège;15 rue de la République;95000;Cergy;95127;Île-de-France;49.0497;2.1031;1896;2017-11-25;;oui
SIT-01537;CLI-01231;Siège Limoges;Siège;44 rue de la République;87000;Limoges;87085;Nouvelle-Aquitaine;45.8787;1.2971;40;2017-06-07;;oui
SIT-01538;CLI-01231;Usine Poitiers;Usine;120 place du Marché;86000;Poitiers;86194;Nouvelle-Aquitaine;46.6238;0.3196;945;2018-07-03;;oui
SIT-01539;CLI-01231;Usine Clermont-Ferrand;Usine;30 route de Bordeaux;63000;Clermont-Ferrand;63113;Auvergne-Rhône-Alpes;45.8161;3.0829;1205;2019-11-21;;oui
SIT-01540;CLI-01233;Siège Cergy;Siège;69 rue de la République;95000;Cergy;95127;Île-de-France;48.9942;2.0105;2193;2021-07-11;;oui
SIT-01541;CLI-01236;Siège Villeurbanne;Siège;38 quai des Docks;69100;Villeurbanne;69266;Auvergne-Rhône-Alpes;45.7973;4.8678;2019;2017-05-23;;oui
SIT-01542;CLI-01236;Agence Troyes;Agence;59 rue de la République;10000;Troyes;10387;Grand Est;48.2836;4.0339;1385;2024-01-04;;oui
SIT-01543;CLI-01237;Siège Grasse;Siège;158 quai des Docks;06130;Grasse;06069;Provence-Alpes-Côte d’Azur;43.6109;6.8987;778;2026-05-06;;oui
SIT-01544;CLI-01238;Siège Blois;Siège;86 rue de la République;41000;Blois;41018;Centre-Val de Loire;47.5871;1.3127;1440;2025-12-21;;oui
SIT-01545;CLI-01239;Siège Agen;Siège;25 route de Bordeaux;47000;Agen;47001;Nouvelle-Aquitaine;44.1849;0.6123;1462;2016-08-17;;oui
SIT-01546;CLI-01239;Entrepôt Angoulême;Entrepôt;174 allée des Peupliers;16000;Angoulême;16015;Nouvelle-Aquitaine;45.6037;0.1553;2228;2020-09-13;;oui
SIT-01547;CLI-01240;Siège Auxerre;Siège;76 boulevard Victor Hugo;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.7639;3.5749;1901;2022-10-02;;oui
SIT-01548;CLI-01240;Agence Blois;Agence;59 allée des Peupliers;41000;Blois;41018;Centre-Val de Loire;47.6366;1.3307;697;2017-07-09;;oui
SIT-01549;CLI-01240;Point de vente Metz;Point de vente;134 avenue du Général Leclerc;57000;Metz;57463;Grand Est;49.1351;6.2247;1640;2023-02-20;;oui
SIT-01550;CLI-01240;Agence Metz;Agence;168 allée des Peupliers;57000;Metz;57463;Grand Est;49.079;6.18;40;2022-11-02;;oui
SIT-01551;CLI-01241;Siège Fréjus;Siège;28 rue Pasteur;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4779;6.7209;131;2019-03-17;;oui
SIT-01552;CLI-01242;Siège Montpellier;Siège;153 rue Pasteur;34000;Montpellier;34172;Occitanie;43.5601;3.8713;207;2017-11-29;;oui
SIT-01553;CLI-01242;Entrepôt Cergy;Entrepôt;16 rue de la République;95000;Cergy;95127;Île-de-France;49.0756;2.0709;40;2020-01-19;2022-07-12;non
SIT-01554;CLI-01242;Usine Créteil;Usine;42 rue des Acacias;94000;Créteil;94028;Île-de-France;48.84;2.4814;1381;2025-09-11;;oui
SIT-01555;CLI-01243;Siège ROUEN;Siège;126 route de Bordeaux;76000;ROUEN;76540;Normandie;49.4796;1.0871;1689;2025-10-04;;oui
SIT-01556;CLI-01243;Usine Bordeaux;Usine;32 avenue de la Gare;33000;Bordeaux;33063;Nouvelle-Aquitaine;44.8789;-0.5517;1770;2024-12-15;;oui
SIT-01557;CLI-01244;Siège Annecy;Siège;4 rue de l’Industrie;74000;Annecy;74010;Auvergne-Rhône-Alpes;45.8561;6.1228;521;2016-08-22;;oui
SIT-01558;CLI-01245;Siège Blois;Siège;106 quai des Docks;41000;Blois;41018;Centre-Val de Loire;47.5942;1.3382;110;2020-11-28;;oui
SIT-01559;CLI-01247;Siège Roanne;Siège;133 impasse des Lilas;42300;Roanne;42187;Auvergne-Rhône-Alpes;46.086;4.0203;753;2022-06-15;;oui
SIT-01560;CLI-01248;Siège Nancy;Siège;14 avenue de la Gare;54000;Nancy;54395;Grand Est;48.6813;6.2102;1451;2020-09-27;;oui
SIT-01561;CLI-01248;Entrepôt Saint-Denis;Entrepôt;176 rue des Acacias;93200;Saint-Denis;93066;Île-de-France;48.9231;2.3701;40;2020-02-16;;oui
SIT-01562;CLI-01248;Entrepôt Rouen;Entrepôt;16 chemin des Vignes;76000;Rouen;76540;Normandie;49.4828;1.07;492;2016-07-29;;oui
SIT-01563;CLI-01249;Siège Metz;Siège;128 rue Pasteur;57000;Metz;57463;Grand Est;49.1634;6.2141;558;2024-09-19;;oui
SIT-01564;CLI-01251;Siège châteauroux;Siège;122 route de Bordeaux;36000;châteauroux;36044;Centre-Val de Loire;46.8035;1.6586;1073;2018-05-19;;oui
SIT-01565;CLI-01252;Siège Laval;Siège;20 place du Marché;53000;Laval;53130;Pays de la Loire;48.0216;-0.7848;936;2023-12-23;;oui
SIT-01566;CLI-01253;Siège Vannes;Siège;74 boulevard Victor Hugo;56000;Vannes;56260;Bretagne;47.6747;-2.7513;2039;2019-01-15;;oui
SIT-01567;CLI-01253;Agence Rodez;Agence;58 avenue Jean Jaurès;12000;Rodez;12202;Occitanie;44.376;2.5719;1710;2023-11-22;;oui
SIT-01568;CLI-01255;Siège Rouen;Siège;158 rue Pasteur;76000;Rouen;76540;Normandie;49.397;1.1237;1345;2019-07-02;;oui
SIT-01569;CLI-01256;Siège Beauvais;Siège;87 boulevard Victor Hugo;60000;Beauvais;60057;Hauts-de-France;49.4665;2.091;2053;2022-12-18;;oui
SIT-01570;CLI-01256;Point de vente Montpellier;Point de vente;132 route de Bordeaux;34000;Montpellier;34172;Occitanie;43.6326;3.8817;1192;2024-08-30;;oui
SIT-01571;CLI-01256;Agence Cergy;Agence;151 avenue de la Gare;95000;Cergy;95127;Île-de-France;49.0895;2.0562;179;2026-01-17;;oui
SIT-01572;CLI-01257;Siège CAEN;Siège;19 quai des Docks;14000;CAEN;14118;Normandie;49.1667;-0.392;1116;2023-12-04;;oui
SIT-01573;CLI-01257;Point de vente Bourg-en-Bresse;Point de vente;19 rue de la République;01000;Bourg-en-Bresse;01053;Auvergne-Rhône-Alpes;46.2485;5.2495;40;2017-06-28;;oui
SIT-01574;CLI-01257;Agence Perpignan;Agence;23 boulevard Victor Hugo;66000;Perpignan;66136;Occitanie;42.6639;2.9138;1149;2018-07-23;;oui
SIT-01575;CLI-01258;Siège Blois;Siège;74 rue de la République;41000;Blois;41018;Centre-Val de Loire;47.5519;1.358;1645;2017-09-28;;oui
SIT-01576;CLI-01259;Siège Saint-Quentin;Siège;135 avenue du Général Leclerc;02100;Saint-Quentin;02691;Hauts-de-France;49.866;3.3198;1450;2025-11-30;;oui
SIT-01577;CLI-01259;Agence Montreuil;Agence;42 rue du Commerce;93100;Montreuil;93048;Île-de-France;48.8193;2.4288;152;2017-03-23;;oui
SIT-01578;CLI-01259;Usine Fréjus;Usine;89 rue des Acacias;83600;Fréjus;83061;Provence-Alpes-Côte d’Azur;43.4188;6.7219;366;2025-08-10;;oui
SIT-01579;CLI-01263;Siège Besançon;Siège;8 avenue de la Gare;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2428;6.043;587;2023-06-22;;oui
SIT-01580;CLI-01266;Siège Évry-Courcouronnes;Siège;131 boulevard Victor Hugo;91000;Évry-Courcouronnes;91228;Île-de-France;48.6567;2.4509;1047;2020-04-28;;oui
SIT-01581;CLI-01267;Siège Grenoble;Siège;22 boulevard Victor Hugo;38000;Grenoble;38185;Auvergne-Rhône-Alpes;45.238;5.7503;1672;2023-11-21;2023-06-30;non
SIT-01582;CLI-01267;Agence Saint-Denis;Agence;20 rue du Commerce;93200;Saint-Denis;93066;Île-de-France;48.9605;2.3289;1350;2025-12-28;;oui
SIT-01583;CLI-01269;Siège Aix-en-Provence;Siège;163 rue Pasteur;13100;Aix-en-Provence;13001;Provence-Alpes-Côte d’Azur;43.4908;5.4392;783;2025-10-05;;oui
SIT-01584;CLI-01270;Siège Saint-Denis;Siège;63 rue Pasteur;93200;Saint-Denis;93066;Île-de-France;48.9253;2.3124;674;2025-07-31;;oui
SIT-01585;CLI-01273;Siège Troyes;Siège;9 avenue de la Gare;10000;Troyes;10387;Grand Est;48.3075;4.1123;40;2020-01-23;;oui
SIT-01586;CLI-01273;Usine Châteauroux;Usine;124 quai des Docks;36000;Châteauroux;36044;Centre-Val de Loire;46.787;1.6447;278;2021-09-07;;oui
SIT-01587;CLI-01274;Siège Nîmes;Siège;158 avenue de la Gare;30000;Nîmes;30189;Occitanie;43.8603;4.3406;880;2025-03-21;;oui
SIT-01588;CLI-01274;Entrepôt Roubaix;Entrepôt;95 rue des Acacias;59100;Roubaix;59512;Hauts-de-France;50.6401;3.1834;1419;2016-08-09;;oui
SIT-01589;CLI-01274;Point de vente Angers;Point de vente;1 allée des Peupliers;49000;Angers;49007;Pays de la Loire;47.4341;-0.5709;810;2021-01-04;;oui
SIT-01590;CLI-01274;Usine Toulon;Usine;131 chemin des Vignes;83000;Toulon;83137;Provence-Alpes-Côte d’Azur;43.0848;5.9017;2537;2018-12-05;;oui
SIT-01591;CLI-01275;Siège Colmar;Siège;147 rue de la République;68000;Colmar;68066;Grand Est;48.0474;7.3699;915;2021-11-11;;oui
SIT-01592;CLI-01276;Siège Roubaix;Siège;41 rue Pasteur;59100;Roubaix;59512;Hauts-de-France;50.7132;3.1515;40;2024-06-08;;oui
SIT-01593;CLI-01277;Siège Bourg-en-Bresse;Siège;36 quai des Docks;01000;Bourg-en-Bresse;01053;Auvergne-Rhône-Alpes;46.1654;5.2407;2057;2024-07-20;;oui
SIT-01594;CLI-01277;Point de vente Vannes;Point de vente;105 route de Bordeaux;56000;Vannes;56260;Bretagne;47.6499;-2.7593;1568;2024-09-24;;oui
SIT-01595;CLI-01277;Agence Strasbourg;Agence;3 rue de la République;67000;Strasbourg;67482;Grand Est;48.6136;7.7268;1164;2020-02-20;;oui
SIT-01596;CLI-01277;Entrepôt Metz;Entrepôt;136 avenue Jean Jaurès;57000;Metz;57463;Grand Est;;;885;2025-03-25;;oui
SIT-01597;CLI-01278;Siège Rennes;Siège;173 avenue du Général Leclerc;35000;Rennes;35238;Bretagne;48.1069;-1.6839;1096;2017-02-15;;oui
SIT-01598;CLI-01278;Agence Bastia;Agence;5 rue de l’Industrie;20200;Bastia;2B033;Corse;42.7156;9.49;1639;2026-05-11;;oui
SIT-01599;CLI-01278;Point de vente Orléans;Point de vente;107 avenue Jean Jaurès;45000;Orléans;45234;Centre-Val de Loire;47.9492;1.8874;741;2022-12-31;;oui
SIT-01600;CLI-01278;Agence Nevers;Agence;52 rue des Acacias;58000;Nevers;58194;Bourgogne-Franche-Comté;46.9411;3.1908;1488;2021-01-18;;oui
SIT-01601;CLI-01279;Siège Saint-Étienne;Siège;123 rue Pasteur;42000;Saint-Étienne;42218;Auvergne-Rhône-Alpes;45.4296;4.388;40;2017-02-04;;oui
SIT-01602;CLI-01280;Siège Grasse;Siège;21 rue de l’Industrie;06130;Grasse;06069;Provence-Alpes-Côte d’Azur;43.6732;6.9699;1019;2022-04-18;;oui
SIT-01603;CLI-01281;Siège Niort;Siège;155 rue des Acacias;79000;Niort;79191;Nouvelle-Aquitaine;46.3043;-0.4462;477;2017-09-07;;oui
SIT-01604;CLI-01282;Siège Auxerre;Siège;168 impasse des Lilas;89000;Auxerre;89024;Bourgogne-Franche-Comté;47.8419;3.6041;383;2018-07-12;;oui
SIT-01605;CLI-01282;Agence Grasse;Agence;28 boulevard Victor Hugo;06130;Grasse;06069;Provence-Alpes-Côte d’Azur;43.6656;6.9065;262;2017-09-12;;oui
SIT-01606;CLI-01283;Siège Beauvais;Siège;99 rue Pasteur;60000;Beauvais;60057;Hauts-de-France;49.4136;2.0863;1027;2017-02-27;;oui
SIT-01607;CLI-01286;Siège Grasse;Siège;37 rue de l’Industrie;06130;Grasse;06069;Provence-Alpes-Côte d’Azur;43.6266;6.9285;1094;2019-02-16;;oui
SIT-01608;CLI-01286;Usine Besançon;Usine;6 avenue du Général Leclerc;25000;Besançon;25056;Bourgogne-Franche-Comté;47.2216;6.023;1696;2026-04-17;;oui
SIT-01609;CLI-01287;Siège Charleville-Mézières;Siège;73 rue Pasteur;08000;Charleville-Mézières;08105;Grand Est;49.7811;4.694;40;2020-11-09;;oui
SIT-01610;CLI-01287;Entrepôt Marseille;Entrepôt;98 avenue du Général Leclerc;13001;Marseille;13055;Provence-Alpes-Côte d’Azur;43.3461;5.4181;1342;2020-10-26;;oui
SIT-01611;CLI-01287;Usine Blois;Usine;142 rue du Commerce;41000;Blois;41018;Centre-Val de Loire;47.5614;1.314;1385;2026-03-02;;oui
SIT-01612;CLI-01287;Agence Belfort;Agence;111 route de Bordeaux;90000;Belfort;90010;Bourgogne-Franche-Comté;47.6139;6.8369;821;2023-04-05;;oui
SIT-01613;CLI-01288;Siège Nanterre;Siège;54 quai des Docks;92000;Nanterre;92050;Île-de-France;48.8656;2.2046;1226;2016-07-05;;oui
SIT-01614;CLI-01288;Usine Beauvais;Usine;66 impasse des Lilas;60000;Beauvais;60057;Hauts-de-France;49.4381;2.1038;1866;2016-05-17;;oui
SIT-01615;CLI-01288;Entrepôt Évreux;Entrepôt;106 rue des Acacias;27000;Évreux;27229;Normandie;49.051;1.1101;219;2021-06-28;;oui
SIT-01616;CLI-01289;Siège Clermont-Ferrand;Siège;78 route de Bordeaux;63000;Clermont-Ferrand;63113;Auvergne-Rhône-Alpes;45.7315;3.1121;1726;2023-01-11;;oui
SIT-01617;CLI-01290;Siège annecy;Siège;21 rue Pasteur;74000;annecy;74010;Auvergne-Rhône-Alpes;45.8945;6.1324;254;2019-05-27;;oui
SIT-01618;CLI-01291;Siège Nevers;Siège;127 rue Pasteur;58000;Nevers;58194;Bourgogne-Franche-Comté;46.9482;3.1857;1459;2024-06-23;;oui
SIT-01619;CLI-01292;Siège AJACCIO;Siège;117 quai des Docks;20000;AJACCIO;2A004;Corse;41.9483;8.7799;2151;2023-01-26;2028-06-04;non
SIT-01620;CLI-01292;Entrepôt Évreux;Entrepôt;49 boulevard Victor Hugo;27000;Évreux;27229;Normandie;49.0403;1.1217;429;2019-06-13;;oui
SIT-01621;CLI-01292;Usine Saint-Malo;Usine;95 chemin des Vignes;35400;Saint-Malo;35288;Bretagne;48.6519;-2.0522;1561;2023-02-18;;oui
SIT-01622;CLI-01296;Siège Bourges;Siège;10 allée des Peupliers;18000;Bourges;18033;Centre-Val de Loire;47.1048;2.3503;1744;2018-05-12;;oui
SIT-01623;CLI-01297;Siège Dijon;Siège;10 avenue Jean Jaurès;21000;Dijon;21231;Bourgogne-Franche-Comté;47.3157;5.0691;508;2023-03-09;;oui
SIT-01624;CLI-01297;Point de vente Tours;Point de vente;38 avenue de la Gare;37000;Tours;37261;Centre-Val de Loire;47.3767;0.7362;691;2021-10-16;;oui
SIT-01625;CLI-01297;Usine Cannes;Usine;127 boulevard Victor Hugo;06400;Cannes;06029;Provence-Alpes-Côte d’Azur;43.5296;7.0029;995;2016-10-20;;oui
SIT-01626;CLI-01297;Usine Blois;Usine;125 allée des Peupliers;41000;Blois;41018;Centre-Val de Loire;47.5479;1.3042;40;2022-01-05;;oui
SIT-01627;CLI-01299;Siège Colmar;Siège;36 rue du Commerce;68000;Colmar;68066;Grand Est;48.0914;7.4023;1405;2020-09-23;2024-12-23;non
SIT-01628;CLI-01300;Siège antibes;Siège;58 rue des Acacias;06600;antibes;06004;Provence-Alpes-Côte d’Azur;43.6159;7.1104;1175;2021-09-14;;oui
SIT-01629;CLI-01300;Agence Vannes;Agence;45 rue du Commerce;56000;Vannes;56260;Bretagne;47.6632;-2.8027;190;2023-02-03;;oui
SIT-01630;CLI-01301;Siège Chambéry;Siège;103 place du Marché;73000;Chambéry;73065;Auvergne-Rhône-Alpes;45.5416;5.8799;2006;2025-04-12;;oui
SIT-01631;CLI-01301;Agence Narbonne;Agence;85 rue de la République;11100;Narbonne;11262;Occitanie;43.1643;2.9622;124;2019-10-16;;oui
SIT-01632;CLI-01301;Agence Tours;Agence;63 quai des Docks;37000;Tours;37261;Centre-Val de Loire;47.4216;0.6497;40;2017-09-17;;oui
SIT-01633;CLI-01302;Siège Reims;Siège;106 boulevard Victor Hugo;51100;Reims;51454;Grand Est;49.2166;4.0572;154;2019-10-31;;oui
SIT-01634;CLI-01305;Siège Nevers;Siège;128 quai des Docks;58000;Nevers;58194;Bourgogne-Franche-Comté;47.0186;3.1793;2196;2024-12-13;;oui
SIT-01635;CLI-01306;Siège Saint-Quentin;Siège;169 place du Marché;02100;Saint-Quentin;02691;Hauts-de-France;49.8517;3.2485;1256;2025-09-18;;oui
SIT-01636;CLI-01307;Siège Antibes;Siège;9 place du Marché;06600;Antibes;06004;Provence-Alpes-Côte d’Azur;43.5965;7.0827;40;2023-12-11;;oui
SIT-01637;CLI-01308;Siège Béziers;Siège;63 rue des Acacias;34500;Béziers;34032;Occitanie;43.3259;3.2434;1084;2025-07-06;;oui
SIT-01638;CLI-01308;Entrepôt Beauvais;Entrepôt;154 impasse des Lilas;60000;Beauvais;60057;Hauts-de-France;49.4676;2.1124;1087;2020-03-23;;oui
SIT-01639;CLI-01309;Siège Calais;Siège;91 rue des Acacias;62100;Calais;62193;Hauts-de-France;50.9599;1.865;1179;2017-09-03;2016-09-02;non
SIT-01640;CLI-01309;Point de vente Gap;Point de vente;85 impasse des Lilas;05000;Gap;05061;Provence-Alpes-Côte d’Azur;44.5852;6.077;200;2023-10-29;;oui
SIT-01641;CLI-01310;Siège Lorient;Siège;148 route de Bordeaux;56100;Lorient;56121;Bretagne;47.7868;-3.3935;40;2018-09-12;;oui
SIT-01642;CLI-01310;Point de vente Annecy;Point de vente;78 allée des Peupliers;74000;Annecy;74010;Auvergne-Rhône-Alpes;45.8628;6.1559;1323;2022-04-21;2024-03-28;non
SIT-01643;CLI-01311;Siège Strasbourg;Siège;56 route de Bordeaux;67000;Strasbourg;67482;Grand Est;48.5914;7.7652;765;2019-06-18;;oui
SIT-01644;CLI-01311;Point de vente Nancy;Point de vente;8 place du Marché;54000;Nancy;54395;Grand Est;48.6638;6.1623;796;2020-11-29;;oui
SIT-01645;CLI-01313;Siège Niort;Siège;178 quai des Docks;79000;Niort;79191;Nouvelle-Aquitaine;46.2889;-0.5077;1137;2019-11-30;;oui
SIT-01646;CLI-01313;Entrepôt Cergy;Entrepôt;121 rue de la République;95000;Cergy;95127;Île-de-France;49.0728;2.0941;368;2024-09-15;;oui
SIT-01647;CLI-01313;Agence Lyon;Agence;124 avenue du Général Leclerc;69001;Lyon;69123;Auvergne-Rhône-Alpes;45.7567;4.8421;467;2021-10-06;;oui
