id_ticket;id_client;id_contact;canal;categorie;priorite;date_ouverture;date_cloture;delai_resolution_h;satisfaction;agent
TIC-003386;CLI-02302;CTC-003434;Agence;Retour;haute;2024-03-05;2024-03-06;46;2;Virginie Henry
TIC-003387;CLI-01766;;Agence;Livraison;normale;2026-07-04;2026-07-06;56;5;Maxime Muller
TIC-003388;CLI-00621;CTC-003603;Agence;Facturation;basse;2026-02-27;2026-02-27;1;3;Manon Michel
TIC-003389;CLI-00733;CTC-000815;Téléphone;Réclamation;normale;2026-07-06;2026-07-07;43;4;Franck Lefebvre
TIC-003390;CLI-01055;;Formulaire web;Facturation;normale;2026-06-30;2026-07-05;128;5;Fanny Clément
TIC-003391;CLI-01606;CTC-000519;Courriel;Demande d’information;normale;2024-03-21;2024-03-21;8;5;Alexandre Chevalier
TIC-003392;CLI-00730;CTC-002858;Téléphone;Demande d’information;normale;2026-04-23;2026-04-25;62;4;Vincent Richard
TIC-003393;CLI-00609;CTC-006978;Agence;Livraison;normale;2024-09-08;2024-09-09;33;5;Franck Lefebvre
TIC-003394;CLI-00650;CTC-001193;Téléphone;Produit défectueux;normale;2024-11-26;2024-11-27;32;4;Léa Durand
TIC-003395;CLI-00522;CTC-001019;Téléphone;Demande d’information;normale;2024-07-10;2024-07-11;43;4;Pauline Durand
TIC-003396;CLI-02374;;Téléphone;Facturation;normale;2024-09-23;2024-09-25;67;4;Alexandre Chevalier
TIC-003397;CLI-01429;CTC-002405;Téléphone;Livraison;basse;2025-05-20;2025-05-21;24;4;Alain Morel
TIC-003398;CLI-00303;;Courriel;Retour;basse;2023-12-01;2023-12-03;60;5;Nathalie Michel
TIC-003399;CLI-00006;CTC-002974;Téléphone;Retour;basse;2026-01-10;2026-01-11;31;4;Nathalie Michel
TIC-003400;CLI-00290;CTC-004053;Téléphone;Produit défectueux;normale;2026-02-04;2026-02-04;19;3;Julie Dubois
TIC-003401;CLI-02204;;Téléphone;Facturation;haute;2026-01-31;2026-02-03;74;3;Pauline Durand
TIC-003402;CLI-00953;CTC-002268;Téléphone;Retour;haute;2025-11-10;2025-11-12;70;10;Virginie Henry
TIC-003403;CLI-00196;CTC-001115;Courriel;Livraison;normale;2025-10-06;2025-10-06;12;5;Camille Bertrand
TIC-003404;CLI-00215;CTC-007902;Courriel;Réclamation;normale;2026-06-10;2026-06-11;29;3;Léa Durand
TIC-003405;CLI-01642;CTC-006023;Courriel;Demande d’information;haute;2024-02-12;2024-02-13;27;5;Fanny Clément
TIC-003406;CLI-00603;;Formulaire web;Livraison;normale;2024-03-02;2024-03-04;52;5;Alain Morel
TIC-003407;CLI-01006;;Agence;Retour;normale;2025-12-07;;;;Camille Bertrand
TIC-003408;CLI-01812;CTC-002228;Téléphone;Demande d’information;normale;2026-08-29;2026-08-30;38;5;Jérôme Blanc
TIC-003409;CLI-00773;CTC-001907;Courriel;Facturation;normale;2023-11-03;2023-11-03;11;3;Catherine Dumont
TIC-003410;CLI-02361;;Téléphone;Facturation;basse;2025-10-25;2025-10-26;39;4;Jérôme Blanc
TIC-003411;CLI-01165;CTC-004311;Courriel;Produit défectueux;basse;2025-01-22;2025-01-23;29;3;Vincent Richard
TIC-003412;CLI-00671;CTC-000290;Téléphone;Retour;normale;2026-05-06;2026-05-08;58;4;Jérôme Blanc
TIC-003413;CLI-01423;;Formulaire web;Produit défectueux;normale;2024-05-05;2024-05-07;48;5;Catherine Chevalier
TIC-003414;CLI-01066;CTC-007119;Téléphone;Demande d’information;critique;2026-07-07;2026-07-07;1;4;Maxime Muller
TIC-003415;CLI-02200;CTC-002136;Formulaire web;Produit défectueux;normale;2024-12-04;2024-12-05;29;4;Alexandre Chevalier
TIC-003416;CLI-00433;CTC-003687;Formulaire web;Facturation;basse;2025-02-02;2025-02-02;15;4;Camille Bertrand
TIC-003417;CLI-00916;CTC-004608;Formulaire web;Réclamation;normale;2024-03-01;2024-03-03;49;2;Nathalie Michel
TIC-003418;CLI-01054;;Courriel;Livraison;basse;2025-11-15;2025-11-16;38;4;Fanny Clément
TIC-003419;CLI-01752;CTC-002276;Agence;Demande d’information;normale;2024-12-23;2024-12-25;59;3;Alexandre Chevalier
TIC-003420;CLI-02049;CTC-002209;Téléphone;Livraison;normale;2026-07-02;2026-07-03;45;3;Fanny Clément
TIC-003421;CLI-01575;CTC-007230;Agence;Demande d’information;normale;2024-08-18;2024-08-20;68;5;Catherine Dumont
TIC-003422;CLI-01116;;Téléphone;Facturation;normale;2026-04-26;2026-04-26;19;5;Sébastien Mercier
TIC-003423;CLI-01679;CTC-002908;Agence;Livraison;basse;2025-10-23;2025-10-24;36;4;Sébastien Mercier
TIC-003424;CLI-00550;CTC-007479;Formulaire web;Demande d’information;normale;2025-01-09;;;;Thomas Morel
TIC-003425;CLI-00726;CTC-002788;Courriel;Livraison;normale;2026-05-09;2026-05-11;56;3;Sébastien Mercier
TIC-003426;CLI-00644;;Agence;Produit défectueux;normale;2026-09-07;2026-09-07;8;4;Virginie Henry
TIC-003427;CLI-01041;;Téléphone;Demande d’information;haute;2025-02-27;2025-02-28;31;3;Pauline Durand
TIC-003428;CLI-02410;;Formulaire web;Livraison;normale;2025-06-12;2025-06-16;97;5;Julie Dubois
TIC-003429;CLI-02355;CTC-001788;Téléphone;Produit défectueux;haute;2023-10-20;2023-10-20;13;4;Franck Lefebvre
TIC-003430;CLI-00679;CTC-004133;Téléphone;Demande d’information;normale;2024-04-30;2024-04-30;1;3;Nathalie Michel
TIC-003431;CLI-02258;CTC-006000;Courriel;Produit défectueux;haute;2026-05-22;2026-05-25;89;4;Fanny Clément
TIC-003432;CLI-00149;CTC-005872;Courriel;Réclamation;normale;2026-04-17;2026-04-17;8;3;Virginie Henry
TIC-003433;CLI-00058;CTC-004320;Agence;Produit défectueux;normale;2026-02-21;2026-02-23;60;3;Thomas Morel
TIC-003434;CLI-02356;CTC-000544;Formulaire web;Produit défectueux;normale;2025-11-18;2025-11-18;8;4;Pauline Durand
TIC-003435;CLI-00462;CTC-005711;Courriel;Produit défectueux;basse;2024-03-16;2024-03-18;68;5;Catherine Chevalier
TIC-003436;CLI-00039;CTC-007093;Agence;Demande d’information;basse;2023-10-15;2023-10-15;19;3;Catherine Chevalier
TIC-003437;CLI-00229;CTC-003335;Téléphone;Retour;normale;2026-04-02;;;;Léa Durand
TIC-003438;CLI-00153;CTC-002804;Courriel;Produit défectueux;normale;2024-02-23;2024-02-23;6;4;Camille Bertrand
TIC-003439;CLI-00387;CTC-001116;Formulaire web;Facturation;haute;2024-05-28;;;;Alain Morel
TIC-003440;CLI-02269;CTC-002602;Courriel;Retour;critique;2025-05-10;2025-05-10;19;10;Pauline Durand
TIC-003441;CLI-02493;;Courriel;Demande d’information;normale;2026-01-03;2026-01-03;1;3;Virginie Henry
TIC-003442;CLI-01529;CTC-007580;Téléphone;Facturation;basse;2026-03-29;;;;Alexandre Chevalier
TIC-003443;CLI-01445;CTC-006621;Courriel;Réclamation;haute;2025-05-21;;;;Catherine Dumont
TIC-003444;CLI-00828;CTC-005320;Courriel;Réclamation;basse;2025-03-08;2025-03-11;86;4;Catherine Dumont
TIC-003445;CLI-01120;CTC-004491;Courriel;Demande d’information;normale;2026-03-21;2026-03-24;72;3;Catherine Chevalier
TIC-003446;CLI-01732;CTC-002498;Agence;Produit défectueux;normale;2026-03-10;2026-03-13;90;5;Maxime Muller
TIC-003447;CLI-01101;CTC-002591;Courriel;Facturation;haute;2024-02-02;2024-02-03;35;4;Jérôme Blanc
TIC-003448;CLI-02422;CTC-004332;Formulaire web;Livraison;normale;2025-04-07;2025-04-07;18;4;Nathalie Michel
TIC-003449;CLI-02210;CTC-004663;Téléphone;Retour;basse;2024-11-07;;;;Catherine Dumont
TIC-003450;CLI-01260;;Formulaire web;Produit défectueux;normale;2024-05-30;2024-05-30;1;3;Thomas Morel
TIC-003451;CLI-00856;;Courriel;Livraison;basse;2025-04-16;2025-04-16;11;4;Thomas Morel
TIC-003452;CLI-01013;CTC-000106;Courriel;Réclamation;normale;2025-11-26;2025-11-27;39;4;Alain Morel
TIC-003453;CLI-02405;;Courriel;Produit défectueux;normale;2026-08-05;;;;Franck Lefebvre
TIC-003454;CLI-01144;CTC-001076;Courriel;Livraison;normale;2025-05-27;2025-05-27;1;5;Léa Durand
TIC-003455;CLI-01163;CTC-002337;Agence;Retour;haute;2025-08-25;2025-08-27;54;5;Camille Bertrand
TIC-003456;CLI-01141;;Courriel;Facturation;haute;2023-11-07;2023-11-11;100;5;Fanny Clément
TIC-003457;CLI-02460;CTC-005389;Agence;Retour;normale;2025-03-21;;;;Sébastien Mercier
TIC-003458;CLI-01906;;Courriel;Demande d’information;haute;2025-03-14;2025-03-16;53;4;Sébastien Mercier
TIC-003459;CLI-01881;;Formulaire web;Livraison;normale;2024-10-11;2024-10-12;27;1;Camille Bertrand
TIC-003460;CLI-02298;CTC-001822;Agence;Demande d’information;normale;2025-10-09;2025-10-10;33;3;Camille Bertrand
TIC-003461;CLI-01803;;Formulaire web;Retour;normale;2023-12-24;2023-12-27;89;4;Sébastien Mercier
TIC-003462;CLI-01734;;Téléphone;Retour;normale;2025-02-02;2025-02-02;18;1;Franck Lefebvre
TIC-003463;CLI-01828;;Agence;Livraison;basse;2026-02-08;2026-02-08;19;4;Camille Bertrand
TIC-003464;CLI-00199;;Téléphone;Facturation;normale;2025-05-31;2025-06-01;32;3;Vincent Richard
TIC-003465;CLI-01975;;Courriel;Demande d’information;haute;2025-03-03;2025-03-03;2;5;Alexandre Chevalier
TIC-003466;CLI-00993;;Formulaire web;Réclamation;basse;2025-08-18;2025-08-19;46;4;Camille Bertrand
TIC-003467;CLI-00678;CTC-006339;Téléphone;Demande d’information;normale;2026-08-10;2026-08-10;13;5;Virginie Henry
TIC-003468;CLI-01764;;Courriel;Retour;normale;2025-06-06;2025-06-07;39;4;Sébastien Mercier
TIC-003469;CLI-00810;CTC-001110;Téléphone;Produit défectueux;haute;2025-12-07;2025-12-09;50;4;Fanny Clément
TIC-003470;CLI-02080;CTC-003372;Formulaire web;Facturation;basse;2025-10-01;2025-10-01;5;2;Jérôme Blanc
TIC-003471;CLI-00938;;Agence;Retour;normale;2026-07-06;2026-07-07;42;3;Catherine Dumont
TIC-003472;CLI-01421;CTC-004076;Téléphone;Produit défectueux;normale;2026-07-16;2026-07-16;11;4;Alain Morel
TIC-003473;CLI-01109;CTC-003831;Formulaire web;Produit défectueux;normale;2025-11-13;2025-11-13;1;4;Nathalie Michel
TIC-003474;CLI-01055;CTC-003899;Formulaire web;Facturation;normale;2025-01-22;2025-01-23;42;5;Catherine Chevalier
TIC-003475;CLI-02339;CTC-002467;Téléphone;Produit défectueux;haute;2026-03-24;2026-03-25;28;4;Fanny Clément
TIC-003476;CLI-00960;CTC-002922;Agence;Retour;basse;2025-05-03;2025-05-05;62;1;Virginie Henry
TIC-003477;CLI-00264;CTC-007072;Courriel;Demande d’information;normale;2025-04-26;2025-04-29;86;4;Alain Morel
TIC-003478;CLI-00230;CTC-005708;Formulaire web;Retour;basse;2024-11-10;2024-11-10;1;4;Pauline Durand
TIC-003479;CLI-00616;CTC-002145;Courriel;Facturation;basse;2024-10-19;2024-10-20;43;2;Nathalie Michel
TIC-003480;CLI-02152;CTC-003586;Agence;Produit défectueux;haute;2023-12-08;2023-12-08;7;5;Alexandre Chevalier
TIC-003481;CLI-02453;CTC-002826;Formulaire web;Livraison;normale;2023-12-27;2023-12-29;50;4;Léa Durand
TIC-003482;CLI-01235;CTC-000811;Formulaire web;Retour;normale;2025-09-30;;;;Alain Morel
TIC-003483;CLI-02380;CTC-007678;Agence;Produit défectueux;basse;2024-02-07;2024-02-07;14;1;Nathalie Michel
TIC-003484;CLI-01568;CTC-001610;Téléphone;Livraison;normale;2026-04-28;2026-04-29;40;4;Vincent Richard
TIC-003485;CLI-01849;CTC-006503;Courriel;Livraison;haute;2024-07-15;2024-07-17;52;4;Vincent Richard
TIC-003486;CLI-00026;;Courriel;Réclamation;haute;2025-08-09;2025-08-11;63;5;Manon Michel
TIC-003487;CLI-01537;CTC-004062;Courriel;Facturation;normale;2023-12-11;2023-12-12;30;4;Sébastien Mercier
TIC-003488;CLI-00738;CTC-000472;Formulaire web;Produit défectueux;basse;2024-11-02;;;;Manon Michel
TIC-003489;CLI-01293;;Téléphone;Facturation;normale;2025-01-20;;;;Pauline Durand
TIC-003490;CLI-00807;CTC-001284;Téléphone;Retour;basse;2026-02-09;2026-02-12;75;4;Catherine Dumont
TIC-003491;CLI-01981;CTC-003455;Courriel;Demande d’information;normale;2024-12-17;;;;Fanny Clément
TIC-003492;CLI-00756;CTC-004718;Téléphone;Facturation;critique;2024-07-21;2024-07-21;1;3;Catherine Dumont
TIC-003493;CLI-00222;CTC-003679;Téléphone;Réclamation;basse;2024-12-31;2025-01-01;29;4;Léa Durand
TIC-003494;CLI-01394;;Formulaire web;Livraison;normale;2026-03-26;;;;Alain Morel
TIC-003495;CLI-00280;CTC-001773;Formulaire web;Produit défectueux;normale;2026-09-07;;;;Nathalie Michel
TIC-003496;CLI-00809;CTC-003278;Courriel;Produit défectueux;normale;2024-11-06;2024-11-07;31;5;Camille Bertrand
TIC-003497;CLI-02246;CTC-001549;Agence;Retour;basse;2025-08-16;2025-08-20;97;5;Pauline Durand
TIC-003498;CLI-01863;CTC-006231;Courriel;Demande d’information;basse;2024-11-16;2024-11-17;46;4;Nathalie Michel
TIC-003499;CLI-02241;CTC-007796;Téléphone;Livraison;normale;2026-06-22;2026-06-23;26;2;Franck Lefebvre
TIC-003500;CLI-00836;;Téléphone;Demande d’information;normale;2026-06-15;;;;Pauline Durand
TIC-003501;CLI-01872;CTC-004247;Formulaire web;Retour;normale;2026-05-12;2026-05-12;17;2;Thomas Morel
TIC-003502;CLI-01961;;Courriel;Demande d’information;haute;2024-01-25;2024-01-28;75;4;Léa Durand
TIC-003503;CLI-01554;CTC-005584;Agence;Livraison;normale;2025-09-21;;;;Julie Dubois
TIC-003504;CLI-00462;CTC-003892;Formulaire web;Retour;basse;2025-07-01;2025-07-02;39;4;Catherine Chevalier
TIC-003505;CLI-00492;CTC-002119;Téléphone;Réclamation;haute;2024-12-27;;;;Catherine Chevalier
TIC-003506;CLI-00124;CTC-006147;Courriel;Retour;basse;2024-11-21;2024-11-22;28;2;Alain Morel
TIC-003507;CLI-02240;;Agence;Retour;critique;2024-07-08;2024-07-08;3;3;Thomas Morel
TIC-003508;CLI-00855;CTC-005405;Formulaire web;Retour;normale;2024-10-04;;;;Vincent Richard
TIC-003509;CLI-01128;;Agence;Facturation;normale;2026-05-29;2026-06-01;80;2;Catherine Chevalier
TIC-003510;CLI-00188;CTC-001171;Agence;Produit défectueux;basse;2023-12-23;2023-12-23;7;1;Alain Morel
TIC-003511;CLI-01568;;Formulaire web;Produit défectueux;haute;2025-06-24;2025-06-25;41;4;Catherine Chevalier
TIC-003512;CLI-00863;;Courriel;Demande d’information;basse;2025-09-16;2025-09-18;49;2;Manon Michel
TIC-003513;CLI-02161;CTC-001462;Agence;Produit défectueux;normale;2024-02-20;2024-02-21;35;4;Sébastien Mercier
TIC-003514;CLI-01319;;Agence;Facturation;basse;2024-01-22;2024-01-24;49;3;Fanny Clément
TIC-003515;CLI-01877;CTC-007067;Téléphone;Retour;normale;2025-01-08;2025-01-08;18;3;Nathalie Michel
TIC-003516;CLI-01767;;Formulaire web;Produit défectueux;normale;2026-04-03;2026-04-06;76;5;Sébastien Mercier
TIC-003517;CLI-01323;;Agence;Facturation;haute;2025-02-21;2025-02-24;80;4;Catherine Dumont
TIC-003518;CLI-00291;;Formulaire web;Demande d’information;basse;2026-05-22;2026-05-23;36;4;Pauline Durand
TIC-003519;CLI-00888;CTC-005006;Téléphone;Réclamation;normale;2026-01-30;2026-02-01;58;5;Pauline Durand
TIC-003520;CLI-01034;CTC-005818;Courriel;Réclamation;normale;2026-03-07;2026-03-10;83;3;Sébastien Mercier
TIC-003521;CLI-01216;CTC-005357;Téléphone;Retour;haute;2024-09-28;2024-09-28;1;5;Pauline Durand
TIC-003522;CLI-02263;CTC-001945;Courriel;Facturation;normale;2025-08-31;2025-09-01;42;5;Jérôme Blanc
TIC-003523;CLI-01381;CTC-002160;Courriel;Demande d’information;basse;2026-08-13;2026-08-15;61;4;Thomas Morel
TIC-003524;CLI-01582;CTC-003243;Téléphone;Retour;normale;2025-06-09;2025-06-12;88;2;Camille Bertrand
TIC-003525;CLI-00588;CTC-002423;Téléphone;Facturation;basse;2024-07-06;2024-07-07;42;5;Virginie Henry
TIC-003526;CLI-01931;;Téléphone;Réclamation;basse;2025-01-16;2025-01-17;37;4;Julie Dubois
TIC-003527;CLI-00734;;Courriel;Retour;haute;2024-12-30;2024-12-30;12;5;Vincent Richard
TIC-003528;CLI-00049;;Formulaire web;Retour;normale;2023-12-26;2023-12-28;54;1;Sébastien Mercier
TIC-003529;CLI-01573;;Agence;Réclamation;basse;2025-02-22;2025-02-23;30;3;Jérôme Blanc
TIC-003530;CLI-02133;;Téléphone;Demande d’information;normale;2024-08-04;2024-08-08;114;5;Thomas Morel
TIC-003531;CLI-02381;;Agence;Livraison;normale;2025-07-25;2025-07-25;1;4;Franck Lefebvre
TIC-003532;CLI-02095;;Téléphone;Livraison;basse;2023-12-08;2023-12-09;35;3;Vincent Richard
TIC-003533;CLI-00449;CTC-000523;Formulaire web;Livraison;basse;2025-04-20;2025-04-21;24;3;Fanny Clément
TIC-003534;CLI-00237;CTC-004905;Courriel;Facturation;normale;2024-12-30;2025-01-01;55;3;Nathalie Michel
TIC-003535;CLI-00155;CTC-004363;Courriel;Retour;basse;2024-04-09;2024-04-10;40;5;Vincent Richard
TIC-003536;CLI-02043;CTC-003470;Téléphone;Retour;haute;2025-11-18;;;;Nathalie Michel
TIC-003537;CLI-00116;CTC-003418;Agence;Facturation;basse;2024-04-01;2024-04-05;114;4;Alexandre Chevalier
TIC-003538;CLI-02301;;Téléphone;Facturation;haute;2024-01-04;2024-01-05;33;4;Sébastien Mercier
TIC-003539;CLI-02307;CTC-006307;Courriel;Retour;critique;2024-06-26;2024-06-26;10;3;Maxime Muller
TIC-003540;CLI-00038;;Formulaire web;Facturation;normale;2025-07-30;2025-07-30;1;4;Camille Bertrand
TIC-003541;CLI-00218;CTC-001416;Courriel;Produit défectueux;normale;2023-12-23;2023-12-26;74;4;Catherine Chevalier
TIC-003542;CLI-02406;CTC-005068;Courriel;Réclamation;normale;2024-03-09;2024-03-09;13;3;Virginie Henry
TIC-003543;CLI-01825;;Courriel;Facturation;normale;2024-08-23;2024-08-23;22;4;Franck Lefebvre
TIC-003544;CLI-01414;CTC-007713;Courriel;Réclamation;haute;2025-08-02;2025-08-06;119;4;Fanny Clément
TIC-003545;CLI-01010;CTC-001994;Téléphone;Produit défectueux;normale;2024-01-15;2024-01-15;5;4;Catherine Chevalier
TIC-003546;CLI-00298;CTC-005547;Téléphone;Livraison;normale;2025-08-25;;;;Camille Bertrand
TIC-003547;CLI-01593;CTC-000029;Courriel;Produit défectueux;haute;2024-06-01;2024-06-02;27;3;Maxime Muller
TIC-003548;CLI-01850;CTC-000939;Courriel;Réclamation;haute;2023-10-18;2023-10-18;1;5;Manon Michel
TIC-003549;CLI-00154;CTC-001969;Téléphone;Facturation;normale;2026-02-06;2026-02-07;40;1;Catherine Dumont
TIC-003550;CLI-02322;CTC-007638;Téléphone;Facturation;normale;2023-12-04;2023-12-04;1;4;Fanny Clément
TIC-003551;CLI-01620;;Formulaire web;Réclamation;normale;2026-01-02;2026-01-04;58;3;Pauline Durand
TIC-003552;CLI-01461;CTC-005725;Téléphone;Produit défectueux;normale;2026-08-09;2026-08-11;66;4;Franck Lefebvre
TIC-003553;CLI-01020;CTC-004123;Formulaire web;Demande d’information;normale;2025-12-28;2025-12-28;22;5;Léa Durand
TIC-003554;CLI-01355;;Téléphone;Produit défectueux;normale;2025-05-15;2025-05-15;17;5;Camille Bertrand
TIC-003555;CLI-00301;;Formulaire web;Réclamation;normale;2024-05-27;2024-05-28;42;5;Jérôme Blanc
TIC-003556;CLI-00827;;Formulaire web;Retour;normale;2025-07-16;2025-07-17;27;5;Catherine Dumont
TIC-003557;CLI-01552;CTC-006637;Téléphone;Réclamation;haute;2024-10-14;2024-10-15;29;4;Léa Durand
TIC-003558;CLI-00884;CTC-003248;Agence;Facturation;normale;2024-09-02;2024-09-02;1;5;Léa Durand
TIC-003559;CLI-00343;;Formulaire web;Facturation;normale;2025-06-01;2025-06-04;82;4;Catherine Dumont
TIC-003560;CLI-02121;;Courriel;Facturation;normale;2025-08-05;2025-08-07;54;3;Julie Dubois
TIC-003561;CLI-00112;CTC-006966;Formulaire web;Facturation;normale;2025-08-22;;;;Manon Michel
TIC-003562;CLI-00820;CTC-001456;Agence;Produit défectueux;normale;2025-04-29;2025-05-01;69;5;Jérôme Blanc
TIC-003563;CLI-01309;CTC-007866;Agence;Produit défectueux;normale;2026-08-26;2026-08-27;41;3;Alexandre Chevalier
TIC-003564;CLI-01342;CTC-006614;Formulaire web;Facturation;basse;2024-11-14;2024-11-16;55;4;Camille Bertrand
TIC-003565;CLI-02210;CTC-005329;Formulaire web;Facturation;normale;2024-01-20;2024-01-21;25;3;Franck Lefebvre
TIC-003566;CLI-00940;CTC-003042;Courriel;Réclamation;basse;2025-04-14;2025-04-15;38;5;Virginie Henry
TIC-003567;CLI-00349;CTC-001828;Courriel;Réclamation;basse;2026-09-04;2026-09-05;24;1;Franck Lefebvre
TIC-003568;CLI-00706;CTC-006314;Téléphone;Facturation;haute;2025-10-01;2025-10-04;72;4;Thomas Morel
TIC-003569;CLI-02222;CTC-000897;Agence;Demande d’information;basse;2026-03-22;2026-03-25;82;2;Alexandre Chevalier
TIC-003570;CLI-00986;;Téléphone;Produit défectueux;normale;2025-07-10;2025-07-10;4;5;Camille Bertrand
TIC-003571;CLI-01723;CTC-006765;Formulaire web;Facturation;normale;2024-03-05;2024-03-05;1;4;Franck Lefebvre
TIC-003572;CLI-00363;;Agence;Retour;normale;2025-12-10;2025-12-11;29;5;Catherine Chevalier
TIC-003573;CLI-01026;CTC-004849;Formulaire web;Livraison;normale;2026-02-18;2026-02-18;14;3;Maxime Muller
TIC-003574;CLI-01125;CTC-007779;Formulaire web;Demande d’information;basse;2023-11-05;2023-11-05;1;3;Léa Durand
TIC-003575;CLI-01682;;Téléphone;Retour;normale;2025-05-25;2025-05-26;43;4;Pauline Durand
TIC-003576;CLI-01531;CTC-005537;Téléphone;Retour;normale;2025-06-09;2025-06-09;1;5;Jérôme Blanc
TIC-003577;CLI-02013;;Formulaire web;Retour;normale;2024-03-22;2024-03-22;15;3;Julie Dubois
TIC-003578;CLI-02346;CTC-007352;Téléphone;Demande d’information;normale;2026-03-11;2026-03-12;44;4;Catherine Dumont
TIC-003579;CLI-02280;;Courriel;Demande d’information;normale;2024-10-21;2024-10-25;113;3;Alain Morel
TIC-003580;CLI-00036;CTC-002688;Agence;Demande d’information;normale;2026-04-04;2026-04-06;57;5;Fanny Clément
TIC-003581;CLI-00270;CTC-003885;Courriel;Livraison;normale;2024-08-29;2024-08-31;60;5;Nathalie Michel
TIC-003582;CLI-02209;CTC-001695;Agence;Réclamation;normale;2024-03-23;2024-03-26;76;1;Nathalie Michel
TIC-003583;CLI-01708;CTC-003744;Courriel;Facturation;normale;2026-03-17;2026-03-17;15;5;Franck Lefebvre
TIC-003584;CLI-00001;;Courriel;Facturation;critique;2023-10-23;2023-10-23;16;1;Thomas Morel
TIC-003585;CLI-00870;CTC-001071;Téléphone;Produit défectueux;haute;2024-06-01;2024-06-01;23;4;Alexandre Chevalier
TIC-003586;CLI-01835;CTC-003677;Agence;Demande d’information;basse;2024-03-24;2024-03-27;89;10;Fanny Clément
TIC-003587;CLI-00631;;Formulaire web;Produit défectueux;basse;2025-07-30;2025-07-30;1;1;Thomas Morel
TIC-003588;CLI-00804;CTC-004554;Agence;Retour;normale;2026-03-04;2026-03-08;100;5;Maxime Muller
TIC-003589;CLI-02034;CTC-004081;Agence;Demande d’information;basse;2026-06-01;2026-06-01;1;5;Pauline Durand
TIC-003590;CLI-00573;;Courriel;Demande d’information;critique;2025-01-08;2025-01-08;1;3;Julie Dubois
