id_ligne;id_commande;id_produit;libelle_produit;quantite;prix_unitaire;remise_pct;montant_ligne
LIG-0028684;CMD-011558;PRD-0088;Hygiène professionnel;1;97.96;0;97.96
LIG-0028685;CMD-011558;PRD-0085;Protection économique;14;86.66;0;1213.24
LIG-0028686;CMD-011558;PRD-0035;Classement compact;1;29.18;5;27.72
LIG-0028687;CMD-011558;PRD-0040;Film standard;12;24.86;10;268.49
LIG-0028688;CMD-011559;PRD-0046;Consommable grand format;1;1058.85;0;1058.85
LIG-0028689;CMD-011560;PRD-0066;Main compact;3;567.84;0;1703.52
LIG-0028690;CMD-011560;PRD-0136;Bureau économique;9;64.4;15;492.66
LIG-0028691;CMD-011560;PRD-0033;Palette renforcé;1;10.07;0;10.07
LIG-0028692;CMD-011560;PRD-0043;Carton renforcé;17;7.59;0;129.03
LIG-0028693;CMD-011561;PRD-0175;Film grand format;13;19.42;0;252.46
LIG-0028694;CMD-011561;PRD-0028;Écriture économique;1;25.16;0;25.16
LIG-0028695;CMD-011562;PRD-0118;Réseau compact;10;842.75;0;8427.5
LIG-0028696;CMD-011562;PRD-0153;Papier grand format;9;5.11;15;39.09
LIG-0028697;CMD-011562;PRD-0004;Consommable économique;1;869.98;0;869.98
LIG-0028698;CMD-011562;PRD-0023;Nettoyage compact;6;109.63;0;657.78
LIG-0028699;CMD-011562;PRD-0056;Électroportatif standard;14;117.95;0;1651.3
LIG-0028700;CMD-011563;PRD-0070;Mesure standard;3;348.54;0;1045.62
LIG-0028701;CMD-011563;PRD-0109;Hygiène professionnel;5;34.75;10;156.38
LIG-0028702;CMD-011563;PRD-0006;Film standard;6;30.94;5;220.02
LIG-0028703;CMD-011563;PRD-0178;Bureau compact;8;407.96;0;3263.68
LIG-0028704;CMD-011564;PRD-0106;Palette économique;2;20.34;15;34.58
LIG-0028705;CMD-011564;PRD-0134;Bureau compact;11;627.92;0;6907.12
LIG-0028706;CMD-011564;PRD-0132;Écriture standard;18;2.36;0;42.48
LIG-0028707;CMD-011565;PRD-0005;Film premium;11;17.88;0;196.68
LIG-0028708;CMD-011565;PRD-0132;Écriture standard;1;2.36;0;2.36
LIG-0028709;CMD-011565;PRD-0146;Hygiène recyclé;3;67.78;0;203.34
LIG-0028710;CMD-011565;PRD-0056;Électroportatif standard;1;117.95;0;117.95
LIG-0028711;CMD-011566;PRD-0160;Périphérique compact;18;493.39;0;8881.02
LIG-0028712;CMD-011566;PRD-0152;Consommable recyclé;5;530.77;0;2653.85
LIG-0028713;CMD-011566;PRD-0118;Réseau compact;7;842.75;0;5899.25
LIG-0028714;CMD-011566;PRD-0011;Siège professionnel;1;397.13;15;337.56
LIG-0028715;CMD-011566;PRD-0013;Protection économique;11;36.28;0;399.08
LIG-0028716;CMD-011567;PRD-0122;Nettoyage compact;1;24.86;0;24.86
LIG-0028717;CMD-011567;PRD-0139;Classement grand format;1;10.37;0;10.37
LIG-0028718;CMD-011567;PRD-0031;Bureau compact;17;0;20;0
LIG-0028719;CMD-011568;PRD-0031;Bureau compact;8;0;0;0
LIG-0028720;CMD-011568;PRD-0058;Nettoyage premium;8;22.04;0;176.32
LIG-0028721;CMD-011568;PRD-0009;Réseau compact;8;483.76;0;3870.08
LIG-0028722;CMD-011569;PRD-0137;Électroportatif économique;20;599.46;0;11989.2
LIG-0028723;CMD-011569;PRD-0099;Film renforcé;10;20.67;15;175.7
LIG-0028724;CMD-011570;PRD-0168;Palette premium;6;34.74;10;187.6
LIG-0028725;CMD-011570;PRD-0142;Film premium;16;14.13;0;226.08
LIG-0028726;CMD-011570;PRD-0091;Électroportatif standard;5;199.24;0;996.2
LIG-0028727;CMD-011571;PRD-0074;Siège renforcé;8;152.11;0;1216.88
LIG-0028728;CMD-011571;PRD-0004;Consommable économique;17;869.98;0;14789.66
LIG-0028729;CMD-011571;PRD-0105;Carton économique;24;42.64;0;1023.36
LIG-0028730;CMD-011571;PRD-0086;Film économique;1;12.18;0;12.18
LIG-0028731;CMD-011571;PRD-0124;Consommable renforcé;21;807.68;10;15265.15
LIG-0028732;CMD-011572;PRD-0054;Main renforcé;1;260.86;0;260.86
LIG-0028733;CMD-011573;PRD-0111;Classement standard;1;21.78;20;17.42
LIG-0028734;CMD-011573;PRD-0150;Main renforcé;6;93.49;0;560.94
LIG-0028735;CMD-011573;PRD-0113;Main professionnel;1;272.38;0;272.38
LIG-0028736;CMD-011573;PRD-0090;Écriture renforcé;11;25.08;0;275.88
LIG-0028737;CMD-011574;PRD-0166;Main renforcé;8;243.67;0;1949.36
LIG-0028738;CMD-011574;PRD-0017;Film recyclé;9;35.22;10;285.28
LIG-0028739;CMD-011575;PRD-0052;Réseau premium;8;284.48;0;2275.84
LIG-0028740;CMD-011575;PRD-0116;Classement grand format;3;8.02;0;24.06
LIG-0028741;CMD-011575;PRD-0069;Protection professionnel;5;59.74;0;298.7
LIG-0028742;CMD-011575;PRD-0179;Consommable grand format;1;369.05;0;369.05
LIG-0028743;CMD-011575;PRD-0029;Électroportatif premium;11;0;0;0
LIG-0028744;CMD-011575;PRD-0008;Rangement premium;1;461.47;0;461.47
LIG-0028745;CMD-011576;PRD-0122;Nettoyage compact;10;24.86;0;248.6
LIG-0028746;CMD-011576;PRD-0039;Siège professionnel;11;479.93;0;5691.11
LIG-0028747;CMD-011577;PRD-0019;Film compact;1;41.29;0;41.29
LIG-0028748;CMD-011578;PRD-0079;Rangement premium;4;734.76;0;2939.04
LIG-0028749;CMD-011579;PRD-0037;Protection grand format;1;61.86;0;61.86
LIG-0028750;CMD-011579;PRD-0058;Nettoyage premium;1;22.04;0;22.04
LIG-0028751;CMD-011579;PRD-0126;Carton économique;9;37.56;0;338.04
LIG-0028752;CMD-011580;PRD-0023;Nettoyage compact;1;109.63;0;109.63
LIG-0028753;CMD-011580;PRD-0162;Mesure compact;6;425.65;0;2553.9
LIG-0028754;CMD-011581;PRD-0094;Protection grand format;21;34.3;0;720.3
LIG-0028755;CMD-011581;PRD-0059;Écriture renforcé;8;23.3;0;186.4
LIG-0028756;CMD-011581;PRD-0072;Film recyclé;1;36.87;0;36.87
LIG-0028757;CMD-011582;PRD-0088;Hygiène professionnel;3;97.96;0;293.88
LIG-0028758;CMD-011582;PRD-0169;Mesure premium;1;46.72;20;37.38
LIG-0028759;CMD-011582;PRD-0055;Électroportatif recyclé;1;176.8;15;150.28
LIG-0028760;CMD-011582;PRD-0093;Film premium;7;33.18;20;185.81
LIG-0028761;CMD-011582;PRD-0160;Périphérique compact;25;493.39;0;12334.75
LIG-0028762;CMD-011583;PRD-0158;Bureau renforcé;6;449.01;5;2559.36
LIG-0028763;CMD-011583;PRD-0020;Périphérique recyclé;20;0;0;0
LIG-0028764;CMD-011584;PRD-0002;Rangement professionnel;2;224.1;0;448.2
LIG-0028765;CMD-011584;PRD-0176;Hygiène économique;5;59.86;0;299.3
LIG-0028766;CMD-011585;PRD-0012;Consommable standard;1;432.89;0;432.89
LIG-0028767;CMD-011585;PRD-0030;Réseau renforcé;5;436.15;0;2180.75
LIG-0028768;CMD-011586;PRD-0169;Mesure premium;1;46.72;0;46.72
LIG-0028769;CMD-011586;PRD-0149;Papier standard;8;5.61;0;44.88
LIG-0028770;CMD-011586;PRD-0114;Mesure recyclé;14;141.07;0;1974.98
LIG-0028771;CMD-011586;PRD-0098;Classement renforcé;1;7.78;0;7.78
LIG-0028772;CMD-011587;PRD-0095;Palette standard;1;25.99;0;25.99
LIG-0028773;CMD-011587;PRD-0109;Hygiène professionnel;18;34.75;5;594.23
LIG-0028774;CMD-011587;PRD-0066;Main compact;13;567.84;20;5905.54
LIG-0028775;CMD-011587;PRD-0164;Électroportatif recyclé;2;76.3;20;122.08
LIG-0028776;CMD-011588;PRD-0123;Classement professionnel;1;8.95;0;8.95
LIG-0028777;CMD-011588;PRD-0032;Bureau premium;14;517.88;0;7250.32
LIG-0028778;CMD-011588;PRD-0152;Consommable recyclé;1;530.77;0;530.77
LIG-0028779;CMD-011588;PRD-0120;Hygiène standard;12;8.56;0;102.72
LIG-0028780;CMD-011589;PRD-0110;Mesure renforcé;19;142.33;0;2704.27
LIG-0028781;CMD-011589;PRD-0092;Nettoyage standard;6;66.06;20;317.09
LIG-0028782;CMD-011590;PRD-0001;Rangement grand format;1;603.89;0;603.89
LIG-0028783;CMD-011590;PRD-0153;Papier grand format;1;5.11;0;5.11
LIG-0028784;CMD-011591;PRD-0022;Classement standard;1;4.05;0;4.05
LIG-0028785;CMD-011592;PRD-0091;Électroportatif standard;19;199.24;10;3407
LIG-0028786;CMD-011592;PRD-0105;Carton économique;27;42.64;0;1151.28
LIG-0028787;CMD-011592;PRD-0097;Consommable grand format;1;65.95;0;65.95
LIG-0028788;CMD-011593;PRD-0177;Nettoyage premium;12;103.15;5;1175.91
LIG-0028789;CMD-011593;PRD-0103;Bureau grand format;13;905.69;0;11773.97
LIG-0028790;CMD-011594;PRD-0046;Consommable grand format;1;1058.85;0;1058.85
LIG-0028791;CMD-011594;PRD-0156;Consommable premium;3;1310.31;0;3930.93
LIG-0028792;CMD-011594;PRD-0130;Carton professionnel;1;9.94;5;9.44
LIG-0028793;CMD-011594;PRD-0161;Siège recyclé;9;216.91;0;1952.19
LIG-0028794;CMD-011595;PRD-0173;Électroportatif professionnel;1;20.89;0;20.89
LIG-0028795;CMD-011595;PRD-0047;Papier recyclé;10;18.64;0;186.4
LIG-0028796;CMD-011596;PRD-0068;Carton économique;11;4.47;0;49.17
LIG-0028797;CMD-011597;PRD-0162;Mesure compact;2;425.65;20;681.04
LIG-0028798;CMD-011597;PRD-0059;Écriture renforcé;1;23.3;0;30.43
LIG-0028799;CMD-011598;PRD-0071;Périphérique économique;8;1370.97;0;10967.76
LIG-0028800;CMD-011598;PRD-0104;Protection renforcé;16;7.67;10;110.45
LIG-0028801;CMD-011598;PRD-0028;Écriture économique;1;25.16;0;25.16
LIG-0028802;CMD-011599;PRD-0067;Film compact;1;16.18;0;16.18
LIG-0028803;CMD-011600;PRD-0033;Palette renforcé;20;10.07;0;201.4
LIG-0028804;CMD-011600;PRD-0074;Siège renforcé;3;152.11;0;456.33
LIG-0028805;CMD-011601;PRD-0006;Film standard;10;30.94;0;309.4
LIG-0028806;CMD-011601;PRD-0103;Bureau grand format;13;905.69;0;11773.97
LIG-0028807;CMD-011601;PRD-0161;Siège recyclé;10;216.91;0;2169.1
LIG-0028808;CMD-011601;PRD-0164;Électroportatif recyclé;1;76.3;0;76.3
LIG-0028809;CMD-011601;PRD-0070;Mesure standard;11;348.54;0;3833.94
LIG-0028810;CMD-011602;PRD-0108;Mesure recyclé;3;429.07;0;1287.21
LIG-0028811;CMD-011603;PRD-0023;Nettoyage compact;8;109.63;0;877.04
LIG-0028812;CMD-011603;PRD-0113;Main professionnel;6;272.38;10;1470.85
LIG-0028813;CMD-011603;PRD-0128;Électroportatif économique;14;185.02;0;2590.28
LIG-0028814;CMD-011603;PRD-0077;Électroportatif premium;1;147.99;0;147.99
LIG-0028815;CMD-011604;PRD-0066;Main compact;4;567.84;0;2271.36
LIG-0028816;CMD-011604;PRD-0033;Palette renforcé;14;10.07;15;119.83
LIG-0028817;CMD-011605;PRD-0016;Consommable recyclé;18;654.03;0;11772.54
LIG-0028818;CMD-011605;PRD-0029;Électroportatif premium;5;0;0;0
LIG-0028819;CMD-011606;PRD-0104;Protection renforcé;1;7.67;15;6.52
LIG-0028820;CMD-011606;PRD-0059;Écriture renforcé;1;23.3;10;20.97
LIG-0028821;CMD-011606;PRD-0062;Bureau recyclé;9;562.7;0;5064.3
LIG-0028822;CMD-011606;PRD-0003;Mesure standard;1;522.66;0;522.66
LIG-0028823;CMD-011606;PRD-0013;Protection économique;8;36.28;0;290.24
LIG-0028824;CMD-011607;PRD-0129;Film économique;9;32.32;0;290.88
LIG-0028825;CMD-011607;PRD-0149;Papier standard;12;5.61;0;70.71
LIG-0028826;CMD-011607;PRD-0133;Carton standard;3;16.73;0;50.19
LIG-0028827;CMD-011608;PRD-0101;Protection standard;15;24.12;0;361.8
LIG-0028828;CMD-011608;PRD-0112;Hygiène standard;9;26.56;0;239.04
LIG-0028829;CMD-011608;PRD-0113;Main professionnel;9;272.38;0;2451.42
LIG-0028830;CMD-011608;PRD-0009;Réseau compact;1;483.76;0;483.76
LIG-0028831;CMD-011609;PRD-0035;Classement compact;17;29.18;0;496.06
LIG-0028832;CMD-011610;PRD-0056;Électroportatif standard;5;117.95;15;501.29
LIG-0028833;CMD-011610;PRD-0091;Électroportatif standard;4;199.24;0;796.96
LIG-0028834;CMD-011610;PRD-0132;Écriture standard;1;2.36;5;2.24
LIG-0028835;CMD-011610;PRD-0173;Électroportatif professionnel;1;20.89;5;19.85
LIG-0028836;CMD-011610;PRD-0054;Main renforcé;2;260.86;0;521.72
LIG-0028837;CMD-011611;PRD-0118;Réseau compact;12;842.75;0;10113
LIG-0028838;CMD-011612;PRD-0027;Palette premium;3;40.14;0;120.42
LIG-0028839;CMD-011612;PRD-0069;Protection professionnel;13;59.74;0;776.62
LIG-0028840;CMD-011612;PRD-0032;Bureau premium;19;517.88;0;9839.72
LIG-0028841;CMD-011613;PRD-0073;Périphérique professionnel;13;1490.22;0;19372.86
LIG-0028842;CMD-011614;PRD-0173;Électroportatif professionnel;4;20.89;0;83.56
LIG-0028843;CMD-011615;PRD-0103;Bureau grand format;1;905.69;0;905.69
LIG-0028844;CMD-011615;PRD-0059;Écriture renforcé;7;23.3;0;163.1
LIG-0028845;CMD-011615;PRD-0007;Périphérique standard;20;1276.11;10;22969.98
LIG-0028846;CMD-011615;PRD-0106;Palette économique;7;20.34;0;142.38
LIG-0028847;CMD-011615;PRD-0033;Palette renforcé;4;10.07;0;40.28
LIG-0028848;CMD-011616;PRD-0071;Périphérique économique;5;1370.97;0;6854.85
LIG-0028849;CMD-011616;PRD-0052;Réseau premium;1;284.48;0;284.48
LIG-0028850;CMD-011616;PRD-0109;Hygiène professionnel;3;34.75;5;99.04
LIG-0028851;CMD-011617;PRD-0116;Classement grand format;2;8.02;0;16.04
LIG-0028852;CMD-011617;PRD-0107;Consommable grand format;1;1385.27;0;1385.27
LIG-0028853;CMD-011617;PRD-0127;Périphérique recyclé;4;1658.24;0;6632.96
LIG-0028854;CMD-011618;PRD-0050;Bureau standard;12;308.09;0;3697.08
LIG-0028855;CMD-011618;PRD-0054;Main renforcé;1;260.86;0;260.86
LIG-0028856;CMD-011618;PRD-0040;Film standard;8;24.86;0;198.88
LIG-0028857;CMD-011618;PRD-0023;Nettoyage compact;1;109.63;0;109.63
LIG-0028858;CMD-011619;PRD-0083;Écriture renforcé;3;26.72;15;68.14
LIG-0028859;CMD-011620;PRD-0087;Palette économique;1;2.84;0;2.84
LIG-0028860;CMD-011621;PRD-0053;Bureau grand format;1;299.81;20;239.85
LIG-0028861;CMD-011621;PRD-0023;Nettoyage compact;8;109.63;0;877.04
LIG-0028862;CMD-011621;PRD-0017;Film recyclé;8;35.22;0;281.76
LIG-0028863;CMD-011622;PRD-0008;Rangement premium;7;461.47;0;3230.29
LIG-0028864;CMD-011623;PRD-0090;Écriture renforcé;1;25.08;20;20.06
LIG-0028865;CMD-011623;PRD-0132;Écriture standard;1;2.36;0;2.36
LIG-0028866;CMD-011624;PRD-0050;Bureau standard;11;308.09;0;3388.99
LIG-0028867;CMD-011624;PRD-0064;Classement économique;1;17.73;5;16.84
LIG-0028868;CMD-011624;PRD-0142;Film premium;9;14.13;0;127.17
LIG-0028869;CMD-011625;PRD-0026;Protection compact;11;14.12;0;155.32
LIG-0028870;CMD-011625;PRD-0165;Mesure renforcé;7;260.45;0;1823.15
LIG-0028871;CMD-011626;PRD-0081;Nettoyage standard;1;19.45;0;19.45
LIG-0028872;CMD-011626;PRD-0037;Protection grand format;1;61.86;0;61.86
LIG-0028873;CMD-011627;PRD-0176;Hygiène économique;1;59.86;0;59.86
LIG-0028874;CMD-011627;PRD-0139;Classement grand format;6;10.37;0;62.22
LIG-0028875;CMD-011627;PRD-0081;Nettoyage standard;1;19.45;10;17.51
LIG-0028876;CMD-011628;PRD-0133;Carton standard;5;16.73;0;83.65
LIG-0028877;CMD-011628;PRD-0069;Protection professionnel;12;59.74;15;609.35
LIG-0028878;CMD-011629;PRD-0105;Carton économique;1;42.64;0;42.64
LIG-0028879;CMD-011629;PRD-0098;Classement renforcé;16;7.78;0;124.48
LIG-0028880;CMD-011630;PRD-0062;Bureau recyclé;11;562.7;0;6189.7
LIG-0028881;CMD-011630;PRD-0017;Film recyclé;4;35.22;0;183.14
LIG-0028882;CMD-011630;PRD-0056;Électroportatif standard;13;117.95;0;1533.35
LIG-0028883;CMD-011631;PRD-0156;Consommable premium;10;1310.31;0;13103.1
LIG-0028884;CMD-011631;PRD-0014;Nettoyage économique;9;34.88;0;313.92
LIG-0028885;CMD-011631;PRD-0009;Réseau compact;1;483.76;0;483.76
LIG-0028886;CMD-011631;PRD-0016;Consommable recyclé;1;654.03;0;654.03
LIG-0028887;CMD-011631;PRD-0126;Carton économique;10;37.56;0;375.6
LIG-0028888;CMD-011631;PRD-0004;Consommable économique;6;869.98;10;4697.89
LIG-0028889;CMD-011632;PRD-0002;Rangement professionnel;1;224.1;15;190.49
LIG-0028890;CMD-011632;PRD-0039;Siège professionnel;1;479.93;15;407.94
LIG-0028891;CMD-011632;PRD-0044;Siège grand format;17;914.38;0;15544.46
LIG-0028892;CMD-011632;PRD-0069;Protection professionnel;1;59.74;5;56.75
LIG-0028893;CMD-011633;PRD-0060;Réseau recyclé;4;415.19;0;1660.76
LIG-0028894;CMD-011634;PRD-0179;Consommable grand format;14;369.05;0;5166.7
LIG-0028895;CMD-011635;PRD-0103;Bureau grand format;10;905.69;0;9056.9
LIG-0028896;CMD-011635;PRD-0078;Classement grand format;19;2.37;0;45.03
LIG-0028897;CMD-011635;PRD-0152;Consommable recyclé;1;530.77;15;451.15
LIG-0028898;CMD-011636;PRD-0076;Classement économique;1;18.64;0;18.64
LIG-0028899;CMD-011637;PRD-0018;Siège standard;7;484.37;0;3390.59
LIG-0028900;CMD-011637;PRD-0090;Écriture renforcé;1;25.08;10;22.57
LIG-0028901;CMD-011638;PRD-0094;Protection grand format;2;34.3;10;61.74
LIG-0028902;CMD-011638;PRD-0055;Électroportatif recyclé;14;176.8;0;2475.2
LIG-0028903;CMD-011638;PRD-0157;Hygiène renforcé;13;81.39;0;1058.07
LIG-0028904;CMD-011638;PRD-0155;Palette compact;1;27.98;0;27.98
LIG-0028905;CMD-011639;PRD-0165;Mesure renforcé;7;260.45;0;1823.15
LIG-0028906;CMD-011639;PRD-0055;Électroportatif recyclé;11;176.8;0;1944.8
LIG-0028907;CMD-011640;PRD-0071;Périphérique économique;1;1370.97;0;1370.97
LIG-0028908;CMD-011641;PRD-0088;Hygiène professionnel;10;97.96;5;930.62
LIG-0028909;CMD-011642;PRD-0096;Électroportatif premium;21;14.07;0;295.47
LIG-0028910;CMD-011643;PRD-0067;Film compact;11;16.18;0;188.99
LIG-0028911;CMD-011643;PRD-0061;Nettoyage grand format;13;92.93;0;1208.09
LIG-0028912;CMD-011643;PRD-0013;Protection économique;17;36.28;15;524.25
LIG-0028913;CMD-011644;PRD-0070;Mesure standard;1;348.54;0;348.54
LIG-0028914;CMD-011644;PRD-0157;Hygiène renforcé;4;81.39;0;325.56
LIG-0028915;CMD-011644;PRD-0169;Mesure premium;16;46.72;0;747.52
LIG-0028916;CMD-011645;PRD-0097;Consommable grand format;1;65.95;5;62.65
LIG-0028917;CMD-011645;PRD-0093;Film premium;1;33.18;0;33.18
LIG-0028918;CMD-011645;PRD-0017;Film recyclé;6;35.22;0;211.32
LIG-0028919;CMD-011646;PRD-0069;Protection professionnel;4;59.74;15;203.12
LIG-0028920;CMD-011646;PRD-0127;Périphérique recyclé;1;1658.24;0;1658.24
LIG-0028921;CMD-011646;PRD-0144;Réseau professionnel;1;1782.85;0;1782.85
LIG-0028922;CMD-011646;PRD-0109;Hygiène professionnel;3;34.75;5;99.04
LIG-0028923;CMD-011647;PRD-0078;Classement grand format;1;2.37;0;2.92
LIG-0028924;CMD-011647;PRD-0108;Mesure recyclé;3;429.07;5;1222.85
LIG-0028925;CMD-011647;PRD-0065;Écriture compact;1;9.13;0;9.13
LIG-0028926;CMD-011647;PRD-0120;Hygiène standard;13;8.56;0;111.28
LIG-0028927;CMD-011647;PRD-0008;Rangement premium;11;461.47;0;5076.17
LIG-0028928;CMD-011648;PRD-0121;Bureau standard;23;732.7;10;15166.89
LIG-0028929;CMD-011648;PRD-0174;Classement grand format;19;14.31;0;271.89
LIG-0028930;CMD-011648;PRD-0090;Écriture renforcé;1;25.08;0;25.08
LIG-0028931;CMD-011648;PRD-0074;Siège renforcé;1;152.11;0;152.11
LIG-0028932;CMD-011649;PRD-0128;Électroportatif économique;8;185.02;0;1480.16
LIG-0028933;CMD-011649;PRD-0026;Protection compact;12;14.12;0;169.44
LIG-0028934;CMD-011649;PRD-0089;Main professionnel;2;94.19;0;188.38
LIG-0028935;CMD-011649;PRD-0093;Film premium;13;33.18;0;431.34
LIG-0028936;CMD-011649;PRD-0095;Palette standard;1;25.99;0;25.99
LIG-0028937;CMD-011650;PRD-0115;Siège grand format;10;121.28;10;1091.52
LIG-0028938;CMD-011651;PRD-0026;Protection compact;10;14.12;15;120.02
LIG-0028939;CMD-011651;PRD-0132;Écriture standard;13;2.36;0;30.68
LIG-0028940;CMD-011652;PRD-0008;Rangement premium;1;461.47;0;461.47
LIG-0028941;CMD-011653;PRD-0023;Nettoyage compact;10;109.63;0;1096.3
LIG-0028942;CMD-011653;PRD-0151;Main recyclé;6;124.66;0;747.96
LIG-0028943;CMD-011653;PRD-0084;Carton renforcé;1;21.84;0;21.84
LIG-0028944;CMD-011653;PRD-0063;Nettoyage renforcé;9;86.74;15;663.56
LIG-0028945;CMD-011653;PRD-0101;Protection standard;16;24.12;10;347.33
LIG-0028946;CMD-011653;PRD-0042;Carton renforcé;13;4.52;5;55.82
LIG-0028947;CMD-011654;PRD-0103;Bureau grand format;10;905.69;0;9056.9
LIG-0028948;CMD-011654;PRD-0156;Consommable premium;14;1310.31;5;17427.12
LIG-0028949;CMD-011655;PRD-0102;Bureau standard;7;340.64;10;2146.03
LIG-0028950;CMD-011655;PRD-0017;Film recyclé;18;35.22;0;633.96
LIG-0028951;CMD-011655;PRD-0026;Protection compact;8;14.12;0;112.96
LIG-0028952;CMD-011655;PRD-0119;Mesure recyclé;1;358.78;0;358.78
LIG-0028953;CMD-011656;PRD-0086;Film économique;8;12.18;0;97.44
LIG-0028954;CMD-011656;PRD-0108;Mesure recyclé;12;429.07;0;5148.84
LIG-0028955;CMD-011656;PRD-0037;Protection grand format;9;61.86;0;556.74
LIG-0028956;CMD-011657;PRD-0042;Carton renforcé;21;4.52;0;94.92
LIG-0028957;CMD-011657;PRD-0098;Classement renforcé;23;7.78;15;152.1
LIG-0028958;CMD-011657;PRD-0142;Film premium;1;14.13;0;14.13
LIG-0028959;CMD-011657;PRD-0052;Réseau premium;7;284.48;5;1891.79
LIG-0028960;CMD-011657;PRD-0061;Nettoyage grand format;1;92.93;20;74.34
LIG-0028961;CMD-011658;PRD-0083;Écriture renforcé;3;26.72;0;80.16
LIG-0028962;CMD-011659;PRD-0129;Film économique;4;32.32;10;116.35
LIG-0028963;CMD-011660;PRD-0135;Protection recyclé;11;79.53;0;874.83
LIG-0028964;CMD-011661;PRD-0082;Main grand format;5;272.98;0;1364.9
LIG-0028965;CMD-011661;PRD-0023;Nettoyage compact;9;109.63;0;986.67
LIG-0028966;CMD-011661;PRD-0108;Mesure recyclé;1;429.07;10;386.16
LIG-0028967;CMD-011662;PRD-0091;Électroportatif standard;19;199.24;0;3785.56
LIG-0028968;CMD-011662;PRD-0066;Main compact;5;567.84;5;2697.24
LIG-0028969;CMD-011663;PRD-0139;Classement grand format;6;10.37;15;52.89
LIG-0028970;CMD-011664;PRD-0171;Main compact;8;204.21;0;1633.68
LIG-0028971;CMD-011664;PRD-0043;Carton renforcé;1;7.59;0;7.59
LIG-0028972;CMD-011664;PRD-0172;Rangement recyclé;5;502.43;0;2512.15
LIG-0028973;CMD-011664;PRD-0069;Protection professionnel;17;59.74;0;1015.58
LIG-0028974;CMD-011665;PRD-0160;Périphérique compact;1;493.39;20;394.71
LIG-0028975;CMD-011666;PRD-0015;Papier premium;7;25.04;0;175.28
LIG-0028976;CMD-011666;PRD-0029;Électroportatif premium;3;0;0;0
LIG-0028977;CMD-011667;PRD-0125;Bureau compact;15;471.82;0;7077.3
LIG-0028978;CMD-011668;PRD-0005;Film premium;-1;17.88;10;-16.09
LIG-0028979;CMD-011668;PRD-0180;Siège grand format;3;382.49;0;1147.47
LIG-0028980;CMD-011668;PRD-0077;Électroportatif premium;3;147.99;0;443.97
LIG-0028981;CMD-011668;PRD-0100;Périphérique compact;9;768.68;5;6572.21
LIG-0028982;CMD-011669;PRD-0035;Classement compact;1;29.18;15;24.8
LIG-0028983;CMD-011669;PRD-0155;Palette compact;1;27.98;10;25.18
LIG-0028984;CMD-011670;PRD-0121;Bureau standard;8;732.7;0;5861.6
LIG-0028985;CMD-011671;PRD-0097;Consommable grand format;16;65.95;0;1055.2
LIG-0028986;CMD-011671;PRD-0157;Hygiène renforcé;17;81.39;0;1383.63
LIG-0028987;CMD-011671;PRD-0003;Mesure standard;1;522.66;0;522.66
LIG-0028988;CMD-011672;PRD-0157;Hygiène renforcé;8;81.39;0;651.12
LIG-0028989;CMD-011672;PRD-0030;Réseau renforcé;2;436.15;10;785.07
LIG-0028990;CMD-011672;PRD-0166;Main renforcé;3;243.67;0;731.01
LIG-0028991;CMD-011673;PRD-0054;Main renforcé;1;260.86;0;260.86
LIG-0028992;CMD-011674;PRD-0003;Mesure standard;22;522.66;0;11498.52
LIG-0028993;CMD-011674;PRD-0079;Rangement premium;12;734.76;0;8817.12
LIG-0028994;CMD-011674;PRD-0031;Bureau compact;1;0;5;0
LIG-0028995;CMD-011675;PRD-0007;Périphérique standard;5;1276.11;0;6380.55
LIG-0028996;CMD-011675;PRD-0031;Bureau compact;12;0;0;0
LIG-0028997;CMD-011676;PRD-0135;Protection recyclé;9;79.53;0;715.77
LIG-0028998;CMD-011676;PRD-0031;Bureau compact;15;0;0;0
LIG-0028999;CMD-011676;PRD-0063;Nettoyage renforcé;1;86.74;0;86.74
LIG-0029000;CMD-011677;PRD-0145;Siège professionnel;1;221.36;0;221.36
LIG-0029001;CMD-011677;PRD-0023;Nettoyage compact;1;109.63;0;109.63
LIG-0029002;CMD-011677;PRD-0179;Consommable grand format;8;369.05;0;2952.4
LIG-0029003;CMD-011677;PRD-0053;Bureau grand format;1;299.81;0;299.81
LIG-0029004;CMD-011677;PRD-0081;Nettoyage standard;14;19.45;0;272.3
