id_facture;numero;id_commande;id_client;date_facture;date_echeance;date_reglement;montant_ht;montant_ttc;statut_reglement;mode_reglement
FAC-010478;FAC-2025-010478;CMD-010919;CLI-01069;2025-02-20;2025-03-22;2025-03-13;218.68;262.42;payée;Chèque
FAC-010479;FAC-2025-010479;CMD-010920;CLI-01511;2025-02-20;2025-03-22;2025-03-20;8174.29;9809.15;payée;Carte
FAC-010480;FAC-2025-010480;CMD-010921;CLI-00163;2025-02-06;2025-03-08;2025-02-19;1036.09;1243.31;payée;Virement
FAC-010481;FAC-2025-010481;CMD-010922;CLI-01766;2025-02-22;2025-03-24;2025-04-08;5999.62;7199.54;payée;Prélèvement
FAC-010482;FAC-2025-010482;CMD-010924;CLI-00638;2025-02-08;2025-03-10;2025-03-14;199.37;239.24;payée;Prélèvement
FAC-010483;FAC-2025-010483;CMD-010925;CLI-00111;2025-02-09;2025-03-11;2025-03-11;1157.92;1389.5;payée;Prélèvement
FAC-010484;FAC-2025-010484;CMD-010926;CLI-01185;2025-02-09;2025-03-11;;2397.84;2877.41;en retard;Chèque
FAC-010485;FAC-2025-010485;CMD-010928;CLI-01647;2025-02-12;2025-03-14;2025-03-07;4669.05;5602.86;payée;Prélèvement
FAC-010486;FAC-2025-010486;CMD-010929;CLI-00705;2025-02-11;2025-03-13;2025-03-23;3276.12;3931.34;payée;Carte
FAC-010487;FAC-2025-010487;CMD-010930;CLI-02282;2025-02-04;2025-03-06;2025-02-15;4959.21;5951.05;payée;Carte
FAC-010488;FAC-2025-010488;CMD-010932;CLI-00803;2025-02-15;2025-03-17;2025-02-25;150.24;180.29;payée;Chèque
FAC-010489;FAC-2025-010489;CMD-010933;CLI-01681;2025-02-02;2025-03-04;;469.09;562.91;en retard;Virement
FAC-010490;FAC-2025-010490;CMD-010934;CLI-00266;2025-02-13;2025-03-15;2025-05-19;159.57;191.48;payée;Carte
FAC-010491;FAC-2025-010491;CMD-010935;CLI-01245;2025-02-02;2025-03-04;2025-02-17;5226.79;6272.15;payée;Prélèvement
FAC-010492;FAC-2025-010492;CMD-010936;CLI-02356;2025-02-09;2025-03-11;2025-03-11;2768.82;3322.58;payée;Prélèvement
FAC-010493;FAC-2025-010493;CMD-010937;CLI-01976;2025-02-05;2025-03-07;2025-04-29;488.35;586.02;payée;Virement
FAC-010494;FAC-2025-010494;CMD-010938;CLI-01245;2025-02-18;2025-03-20;2025-03-09;10.37;12.44;payée;Carte
FAC-010495;FAC-2025-010495;CMD-010939;CLI-00788;2025-02-12;2025-03-14;2025-03-10;12.01;14.41;payée;Virement
FAC-010496;FAC-2025-010496;CMD-010940;CLI-00728;2025-02-19;2025-03-21;;1119.36;1343.23;en retard;Prélèvement
FAC-010497;FAC-2025-010497;CMD-010941;CLI-00811;2025-02-16;2025-03-18;2025-03-09;281.33;337.6;payée;Prélèvement
FAC-010498;FAC-2025-010498;CMD-010942;CLI-00001;2025-02-06;2025-03-08;;413.66;496.39;en retard;Virement
FAC-010499;FAC-2025-010499;CMD-010943;CLI-01622;2025-02-04;2025-03-06;2025-03-02;2074.25;2489.1;payée;Chèque
FAC-010500;FAC-2025-010500;CMD-010944;CLI-01722;2025-02-02;2025-03-04;2025-02-20;906.37;1087.64;payée;Chèque
FAC-010501;FAC-2025-010501;CMD-010945;CLI-00082;2025-02-14;2025-03-16;2025-03-04;555.2;666.24;payée;Virement
FAC-010502;FAC-2025-010502;CMD-010946;CLI-01959;2025-02-22;2025-03-24;2025-03-14;4663.7;5596.44;payée;Carte
FAC-010503;FAC-2025-010503;CMD-010947;CLI-01303;2025-02-19;2025-03-21;2025-03-07;3442.41;4130.89;payée;Chèque
FAC-010504;FAC-2025-010504;CMD-010948;CLI-00987;2025-02-17;2025-03-19;2025-03-13;3615.09;4338.11;payée;Carte
FAC-010505;FAC-2025-010505;CMD-010949;CLI-01081;2025-02-22;2025-03-24;2025-03-26;142.33;170.8;payée;Virement
FAC-010506;FAC-2025-010506;CMD-010950;CLI-00485;2025-02-17;2025-03-19;2025-03-06;7677.73;9213.28;payée;Chèque
FAC-010507;FAC-2025-010507;CMD-010951;CLI-02368;2025-02-16;2025-03-18;2025-03-26;11593.82;13912.58;payée;Chèque
FAC-010508;FAC-2025-010508;CMD-010952;CLI-00019;2025-02-13;2025-03-15;2025-03-13;7.79;9.35;payée;Virement
FAC-010509;FAC-2025-010509;CMD-010953;CLI-01168;2025-02-07;2025-03-09;2025-02-21;15801.31;18961.57;payée;Prélèvement
FAC-010510;FAC-2025-010510;CMD-010954;CLI-02154;2025-02-16;2025-03-18;2025-03-01;495.93;595.12;payée;Virement
FAC-010511;FAC-2025-010511;CMD-010955;CLI-00452;2025-02-21;2025-03-23;;607.36;728.83;en retard;Virement
FAC-010512;FAC-2025-010512;CMD-010956;CLI-00957;2025-02-05;2025-03-07;2025-04-16;25.23;30.28;payée;Carte
FAC-010513;FAC-2025-010513;CMD-010957;CLI-00283;2025-02-03;2025-03-05;2025-02-22;5561.36;6673.63;payée;Carte
FAC-010514;FAC-2025-010514;CMD-010958;CLI-00419;2025-02-21;2025-03-23;2025-03-08;3079.46;3695.35;payée;Chèque
FAC-010515;FAC-2025-010515;CMD-010959;CLI-00989;2025-02-10;2025-03-12;2025-04-19;1675.5;2010.6;payée;Chèque
FAC-010516;FAC-2025-010516;CMD-010960;CLI-01241;2025-02-20;2025-03-22;;3042.71;3651.25;en retard;Prélèvement
FAC-010517;FAC-2025-010517;CMD-010961;CLI-01283;2025-02-09;2025-03-11;2025-02-20;716.79;860.15;payée;Carte
FAC-010518;FAC-2025-010518;CMD-010962;CLI-01654;2025-02-07;2025-03-09;2025-03-07;34055;40866;payée;Virement
FAC-010519;FAC-2025-010519;CMD-010963;CLI-02289;2025-02-13;2025-03-15;;13645.4;16374.48;en retard;Virement
FAC-010520;FAC-2025-010520;CMD-995892;CLI-00134;2025-02-17;2025-03-19;2025-03-05;15050.53;18060.64;payée;Carte
FAC-010521;FAC-2025-010521;CMD-010965;CLI-01743;2025-02-18;2025-03-20;;3855.5;4626.6;en retard;Carte
FAC-010522;FAC-2025-010522;CMD-010966;CLI-01137;2025-02-15;2025-03-17;2025-03-04;473.38;568.06;payée;Virement
FAC-010523;FAC-2025-010523;CMD-010967;CLI-02423;2025-02-14;2025-03-16;;4903.6;5884.32;en retard;Carte
FAC-010524;FAC-2025-010524;CMD-010968;CLI-02416;2025-02-14;2025-03-16;2025-03-16;7840.4;9408.48;payée;Carte
FAC-010525;FAC-2025-010525;CMD-010969;CLI-01700;2025-02-17;2025-03-19;2025-03-05;10569.82;12683.78;payée;Virement
FAC-010526;FAC-2025-010526;CMD-010970;CLI-00188;2025-02-10;2025-03-12;2025-03-17;2415.56;2898.67;payée;Prélèvement
FAC-010527;FAC-2025-010527;CMD-010971;CLI-01131;2025-02-12;2025-03-14;2025-03-01;2237.46;2684.95;payée;Carte
FAC-010528;FAC-2025-010528;CMD-010972;CLI-02480;2025-02-23;2025-03-25;2025-03-19;2132.29;2558.75;payée;Chèque
FAC-010529;FAC-2025-010529;CMD-010973;CLI-02041;2025-02-14;2025-03-16;2025-03-16;781.35;937.62;payée;Carte
FAC-010530;FAC-2025-010530;CMD-010974;CLI-00645;2025-02-15;2025-03-17;2025-03-04;5942.49;7130.99;payée;Virement
FAC-010531;FAC-2025-010531;CMD-010975;CLI-01409;2025-02-14;2025-03-16;2025-03-03;574.68;689.62;payée;Carte
FAC-010532;FAC-2025-010532;CMD-010976;CLI-01451;2025-02-21;2025-03-23;2025-03-13;145.4;174.48;payée;Chèque
FAC-010533;FAC-2025-010533;CMD-010977;CLI-00275;2025-02-18;2025-03-20;;3616.73;4340.08;en retard;Carte
FAC-010534;FAC-2025-010534;CMD-010978;CLI-01123;2025-02-14;2025-03-16;2025-03-15;5674.77;6809.72;payée;Prélèvement
FAC-010535;FAC-2025-010535;CMD-010979;CLI-01891;2025-02-16;2025-03-18;2025-03-15;2512.15;3014.58;payée;Carte
FAC-010536;FAC-2025-010536;CMD-010980;CLI-01020;2025-02-22;2025-03-24;2025-03-11;25.99;31.19;payée;Prélèvement
FAC-010537;FAC-2025-010537;CMD-010981;CLI-00675;2025-02-19;2025-03-21;;989.62;1187.54;en retard;Chèque
FAC-010538;FAC-2025-010538;CMD-010982;CLI-00573;2025-02-12;2025-03-14;2025-03-14;3205.58;3846.7;payée;Carte
FAC-010539;FAC-2025-010539;CMD-010983;CLI-02261;2025-02-07;2025-03-09;2025-03-19;397.13;476.56;payée;Chèque
FAC-010540;FAC-2025-010540;CMD-010984;CLI-01500;2025-02-08;2025-03-10;2025-03-08;17136.08;20563.3;payée;Virement
FAC-010541;FAC-2025-010541;CMD-010985;CLI-01459;2025-02-20;2025-03-22;2025-05-28;4501.46;5401.75;payée;Chèque
FAC-010542;FAC-2025-010542;CMD-010986;CLI-02117;2025-02-15;2025-03-17;;7891.06;9469.27;en retard;Prélèvement
FAC-010543;FAC-2025-010543;CMD-010987;CLI-01461;2025-02-11;2025-03-13;;3616.58;4339.9;en retard;Chèque
FAC-010544;FAC-2025-010544;CMD-010988;CLI-01106;2025-02-13;2025-03-15;2025-03-01;8431.72;10118.06;payée;Virement
FAC-010545;FAC-2025-010545;CMD-010990;CLI-01880;2025-02-21;2025-03-23;;1178.69;1414.43;en retard;Virement
FAC-010546;FAC-2025-010546;CMD-010991;CLI-00676;2025-02-17;2025-03-19;2025-03-22;820.36;984.43;payée;Virement
FAC-010547;FAC-2025-010547;CMD-010992;CLI-01449;2025-02-15;2025-03-17;2025-05-16;9994.48;11993.38;payée;Chèque
FAC-010548;FAC-2025-010548;CMD-010993;CLI-01581;2025-02-08;2025-03-10;2025-03-22;1465.4;1758.48;payée;Carte
FAC-010549;FAC-2025-010549;CMD-010994;CLI-00702;2025-02-15;2025-03-17;2025-03-17;340.15;408.18;payée;Prélèvement
FAC-010550;FAC-2025-010550;CMD-010995;CLI-01323;2025-02-12;2025-03-14;;12333.19;14799.83;en retard;Chèque
FAC-010551;FAC-2025-010551;CMD-010996;CLI-02325;2025-02-22;2025-03-24;2025-04-06;8053.62;9664.34;payée;Chèque
FAC-010552;FAC-2025-010552;CMD-010997;CLI-00157;2025-02-11;2025-03-13;2025-05-07;25969.27;31163.12;payée;Carte
FAC-010553;FAC-2025-010553;CMD-010998;CLI-01773;2025-02-13;2025-03-15;2025-03-09;164.34;197.21;payée;Prélèvement
FAC-010554;FAC-2025-010554;CMD-010999;CLI-02473;2025-02-09;2025-03-11;2025-03-04;408.42;490.1;payée;Virement
FAC-010555;FAC-2025-010555;CMD-011000;CLI-02080;2025-02-24;2025-03-26;2025-03-16;12.18;14.62;payée;Virement
FAC-010556;FAC-2025-010556;CMD-011001;CLI-00444;2025-02-19;2025-03-21;2025-03-20;10341.06;12409.27;payée;Carte
FAC-010557;FAC-2025-010557;CMD-011002;CLI-01143;2025-02-14;2025-03-16;2025-03-16;31.9;38.28;payée;Chèque
FAC-010558;FAC-2025-010558;CMD-011003;CLI-02352;2025-02-20;2025-03-22;2025-03-14;7149.33;8579.2;payée;Chèque
FAC-010559;FAC-2025-010559;CMD-011004;CLI-01566;2025-02-22;2025-03-24;2025-03-15;0;0;payée;Carte
FAC-010560;FAC-2025-010560;CMD-011005;CLI-00302;2025-02-17;2025-03-19;;74.81;89.77;en retard;Prélèvement
FAC-010561;FAC-2025-010561;CMD-011006;CLI-00905;2025-02-19;2025-03-21;2025-03-27;2508.77;3010.52;payée;Chèque
FAC-010562;FAC-2025-010562;CMD-011007;CLI-01981;2025-02-22;2025-03-24;;7198.95;8638.74;en retard;Chèque
FAC-010563;FAC-2025-010563;CMD-011008;CLI-01985;2025-02-07;2025-03-09;2025-02-23;52.19;62.63;payée;Chèque
FAC-010564;FAC-2025-010564;CMD-011009;CLI-01875;2025-02-16;2025-03-18;;529.14;634.97;en retard;Virement
FAC-010565;FAC-2025-010565;CMD-011010;CLI-00865;2025-02-13;2025-03-15;2025-03-05;5723.75;6868.5;payée;Prélèvement
FAC-010566;FAC-2025-010566;CMD-011011;CLI-00598;2025-02-19;2025-03-21;2025-03-13;85.58;102.7;payée;Prélèvement
FAC-010567;FAC-2025-010567;CMD-011012;CLI-02205;2025-02-15;2025-03-17;2025-02-28;26.72;32.06;payée;Chèque
FAC-010568;FAC-2025-010568;CMD-011014;CLI-00562;2025-02-11;2025-03-13;2025-03-01;7043.9;8452.68;payée;Chèque
FAC-010569;FAC-2025-010569;CMD-011015;CLI-00908;2025-02-24;2025-03-26;;2220.24;2664.29;en retard;Carte
FAC-010570;FAC-2025-010570;CMD-011016;CLI-01382;2025-02-19;2025-03-21;;6820.72;8184.86;en retard;Virement
FAC-010571;FAC-2025-010571;CMD-011017;CLI-00636;2025-02-17;2025-03-19;2025-03-03;119.59;143.51;payée;Chèque
FAC-010572;FAC-2025-010572;CMD-011018;CLI-00711;2025-02-09;2025-03-11;2025-04-08;1272.99;1527.59;payée;Prélèvement
FAC-010573;FAC-2025-010573;CMD-011019;CLI-01538;2025-02-05;2025-03-07;2025-02-27;3210.67;3852.8;payée;Chèque
FAC-010574;FAC-2025-010574;CMD-011020;CLI-01683;2025-02-06;2025-03-08;2025-02-24;9640.59;11568.71;payée;Chèque
FAC-010575;FAC-2025-010575;CMD-011021;CLI-00583;2025-02-06;2025-03-08;;3158.82;3790.58;en retard;Virement
FAC-010576;FAC-2025-010576;CMD-011022;CLI-02164;2025-02-23;2025-03-25;;246.85;296.22;en retard;Chèque
FAC-010577;FAC-2025-010577;CMD-011023;CLI-01478;2025-02-14;2025-03-16;2025-03-04;1695.08;2034.1;payée;Chèque
FAC-010578;FAC-2025-010578;CMD-011024;CLI-02211;2025-02-21;2025-03-23;2025-03-14;19372.86;23247.43;payée;Chèque
FAC-010579;FAC-2025-010579;CMD-011025;CLI-02085;2025-02-15;2025-03-17;;162.54;195.05;en retard;Prélèvement
FAC-010580;FAC-2025-010580;CMD-011026;CLI-01790;2025-02-24;2025-03-26;2025-03-15;11258.59;13510.31;payée;Prélèvement
FAC-010581;FAC-2025-010581;CMD-011027;CLI-00656;2025-02-11;2025-03-13;2025-03-08;16343.98;19612.78;payée;Prélèvement
FAC-010582;FAC-2025-010582;CMD-011029;CLI-00987;2025-02-20;2025-03-22;2025-03-19;1043.44;1252.13;payée;Virement
FAC-010583;FAC-2025-010583;CMD-011031;CLI-01450;2025-02-07;2025-03-09;2025-03-03;4049.61;4859.53;payée;Carte
FAC-010584;FAC-2025-010584;CMD-011032;CLI-01983;2025-02-13;2025-03-15;2025-02-26;519.7;623.64;payée;Carte
FAC-010585;FAC-2025-010585;CMD-011033;CLI-02401;2025-02-13;2025-03-15;2025-03-20;86.66;103.99;payée;Virement
FAC-010586;FAC-2025-010586;CMD-011034;CLI-01279;2025-02-15;2025-03-17;2025-03-02;342.68;411.22;payée;Chèque
FAC-010587;FAC-2025-010587;CMD-011035;CLI-00940;2025-02-19;2025-03-21;2025-03-02;422.36;506.83;payée;Virement
FAC-010588;FAC-2025-010588;CMD-991752;CLI-02209;2025-02-20;2025-03-22;;6199.52;7439.42;en retard;Virement
FAC-010589;FAC-2025-010589;CMD-011037;CLI-00652;2025-02-14;2025-03-16;2025-03-08;7636.54;9163.85;payée;Virement
FAC-010590;FAC-2025-010590;CMD-011038;CLI-00760;2025-02-07;2025-03-09;2025-02-22;1379.81;1655.77;payée;Virement
FAC-010591;FAC-2025-010591;CMD-011040;CLI-01384;2025-02-13;2025-03-15;;1165.63;1398.76;en retard;Carte
FAC-010592;FAC-2025-010592;CMD-011041;CLI-00598;2025-02-22;2025-03-24;2025-03-19;14555.45;17466.54;payée;Virement
FAC-010593;FAC-2025-010593;CMD-011042;CLI-02284;2025-02-09;2025-03-11;2025-05-15;11375.62;13650.74;payée;Virement
FAC-010594;FAC-2025-010594;CMD-011044;CLI-01083;2025-02-22;2025-03-24;2025-03-16;19803.98;23764.78;payée;Virement
FAC-010595;FAC-2025-010595;CMD-011045;CLI-02039;2025-02-15;2025-03-17;2025-03-13;32.1;38.52;payée;Virement
FAC-010596;FAC-2025-010596;CMD-011046;CLI-01931;2025-02-11;2025-03-13;2025-04-04;5751.46;6901.75;payée;Prélèvement
FAC-010597;FAC-2025-010597;CMD-011047;CLI-02171;2025-02-23;2025-03-25;2025-03-19;1085.88;1303.06;payée;Prélèvement
FAC-010598;FAC-2025-010598;CMD-011048;CLI-01383;2025-02-24;2025-03-26;2025-03-13;577.61;693.13;payée;Chèque
FAC-010599;FAC-2025-010599;CMD-011049;CLI-01774;2025-02-14;2025-03-16;2025-03-07;1137.84;1365.41;payée;Prélèvement
FAC-010600;FAC-2025-010600;CMD-011050;CLI-00044;2025-02-18;2025-03-20;2025-03-05;26760.57;32112.68;payée;Chèque
FAC-010601;FAC-2025-010601;CMD-011051;CLI-02499;2025-02-16;2025-03-18;2025-03-17;6513.63;7816.36;payée;Virement
FAC-010602;FAC-2025-010602;CMD-011052;CLI-01024;2025-02-18;2025-03-20;2025-05-31;3638.13;4365.76;payée;Prélèvement
FAC-010603;FAC-2025-010603;CMD-011053;CLI-02220;2025-02-25;2025-03-27;;4131.33;4957.6;en retard;Carte
FAC-010604;FAC-2025-010604;CMD-011054;CLI-00042;2025-02-11;2025-03-13;;3320.7;3984.84;en retard;Chèque
FAC-010605;FAC-2025-010605;CMD-011055;CLI-00820;2025-02-20;2025-03-22;;4129.67;4955.6;en retard;Chèque
FAC-010606;FAC-2025-010606;CMD-011056;CLI-02429;2025-02-19;2025-03-21;2025-03-08;2.84;3.41;payée;Prélèvement
FAC-010607;FAC-2025-010607;CMD-011057;CLI-01543;2025-02-28;2025-03-30;2025-03-13;18526.5;22231.8;payée;Chèque
FAC-010608;FAC-2025-010608;CMD-011058;CLI-01767;2025-02-23;2025-03-25;2025-03-13;22.37;26.84;payée;Carte
FAC-010609;FAC-2025-010609;CMD-011059;CLI-00132;2025-02-21;2025-03-23;;11689.63;14027.56;en retard;Virement
FAC-010610;FAC-2025-010610;CMD-011060;CLI-00596;2025-02-26;2025-03-28;2025-04-06;12805.3;15366.36;payée;Carte
FAC-010611;FAC-2025-010611;CMD-011061;CLI-00194;2025-02-14;2025-03-16;2025-03-16;163.12;195.74;payée;Virement
FAC-010612;FAC-2025-010612;CMD-011062;CLI-00984;2025-02-22;2025-03-24;2025-03-17;346.64;415.97;payée;Carte
FAC-010613;FAC-2025-010613;CMD-011063;CLI-01622;2025-02-09;2025-03-11;2025-02-21;148.24;177.89;payée;Prélèvement
FAC-010614;FAC-2025-010614;CMD-011064;CLI-01251;2025-02-25;2025-03-27;2025-03-19;2363.79;2836.55;payée;Prélèvement
FAC-010615;FAC-2025-010615;CMD-011065;CLI-01377;2025-02-14;2025-03-16;2025-03-14;2436.99;2924.39;payée;Chèque
FAC-010616;FAC-2025-010616;CMD-011066;CLI-01926;2025-02-14;2025-03-16;2025-03-02;6154.64;7385.57;payée;Chèque
FAC-010617;FAC-2025-010617;CMD-011067;CLI-02090;2025-02-20;2025-03-22;2025-03-16;1949.74;2339.69;payée;Carte
FAC-010618;FAC-2025-010618;CMD-011068;CLI-00328;2025-02-17;2025-03-19;2025-05-06;69.7;83.64;payée;Prélèvement
FAC-010619;FAC-2025-010619;CMD-011069;CLI-01175;2025-02-09;2025-03-11;2025-03-01;2524.8;3029.76;payée;Chèque
FAC-010620;FAC-2025-010620;CMD-011070;CLI-01708;2025-02-27;2025-03-29;2025-03-26;2817.37;3380.84;payée;Carte
FAC-010621;FAC-2025-010621;CMD-011071;CLI-02027;2025-02-16;2025-03-18;2025-03-18;2097.7;2517.24;payée;Virement
FAC-010622;FAC-2025-010622;CMD-011072;CLI-01107;2025-02-21;2025-03-23;2025-03-16;7829.6;9395.52;payée;Virement
FAC-010623;FAC-2025-010623;CMD-011073;CLI-00985;2025-02-18;2025-03-20;2025-03-21;413.38;496.06;payée;Virement
FAC-010624;FAC-2025-010624;CMD-011074;CLI-02134;2025-02-13;2025-03-15;2025-03-10;132.32;158.78;payée;Carte
FAC-010625;FAC-2025-010625;CMD-011075;CLI-00051;2025-02-27;2025-03-29;2025-04-02;5136.48;6163.78;payée;Chèque
FAC-010626;FAC-2025-010626;CMD-011077;CLI-01391;2025-02-22;2025-03-24;2025-03-21;453.95;544.74;payée;Chèque
FAC-010627;FAC-2025-010627;CMD-011078;CLI-01060;2025-02-16;2025-03-18;2025-03-08;6113.32;7335.98;payée;Carte
FAC-010628;FAC-2025-010628;CMD-011079;CLI-01051;2025-02-27;2025-03-29;;2593.04;3111.65;en retard;Virement
FAC-010629;FAC-2025-010629;CMD-011080;CLI-02219;2025-02-12;2025-03-14;2025-02-23;2620.34;3144.41;payée;Chèque
FAC-010630;FAC-2025-010630;CMD-011081;CLI-00526;2025-02-27;2025-03-29;2025-03-09;3687.8;4425.36;payée;Carte
FAC-010631;FAC-2025-010631;CMD-011082;CLI-00801;2025-03-01;2025-03-31;2025-03-30;2741.68;3290.02;payée;Carte
FAC-010632;FAC-2025-010632;CMD-011083;CLI-01585;2025-03-01;2025-03-31;2025-03-22;1489.42;1787.3;payée;Chèque
FAC-010633;FAC-2025-010633;CMD-011084;CLI-00928;2025-02-28;2025-03-30;2025-03-18;5670.53;6804.64;payée;Prélèvement
FAC-010634;FAC-2025-010634;CMD-011085;CLI-01459;2025-02-21;2025-03-23;;83.49;100.19;en retard;Virement
FAC-010635;FAC-2025-010635;CMD-011086;CLI-00501;2025-02-22;2025-03-24;2025-03-10;396.61;475.93;payée;Chèque
FAC-010636;FAC-2025-010636;CMD-011087;CLI-01287;2025-02-27;2025-03-29;;10257.16;12308.59;en retard;Chèque
FAC-010637;FAC-2025-010637;CMD-011088;CLI-01665;2025-02-14;2025-03-16;2025-03-08;983.07;1179.68;payée;Carte
FAC-010638;FAC-2025-010638;CMD-011089;CLI-02434;2025-02-10;2025-03-12;2025-02-20;150.01;180.01;payée;Prélèvement
FAC-010639;FAC-2025-010639;CMD-011090;CLI-01627;2025-03-01;2025-03-31;;8215.77;9858.92;en retard;Carte
FAC-010640;FAC-2025-010640;CMD-011091;CLI-00124;2025-03-01;2025-03-31;2025-03-18;550.52;660.62;payée;Carte
FAC-010641;FAC-2025-010641;CMD-011092;CLI-00686;2025-02-26;2025-03-28;2025-03-15;1554.14;1864.97;payée;Chèque
FAC-010642;FAC-2025-010642;CMD-011093;CLI-00290;2025-02-22;2025-03-24;2025-06-15;802.9;963.48;payée;Prélèvement
FAC-010643;FAC-2025-010643;CMD-011094;CLI-01829;2025-02-21;2025-03-23;2025-03-23;7136.15;8563.38;payée;Carte
FAC-010644;FAC-2025-010644;CMD-011095;CLI-01922;2025-03-02;2025-04-01;2025-03-24;484.03;580.84;payée;Virement
FAC-010645;FAC-2025-010645;CMD-011096;CLI-02052;2025-02-16;2025-03-18;;16589.43;19907.32;en retard;Virement
FAC-010646;FAC-2025-010646;CMD-011097;CLI-00976;2025-02-24;2025-03-26;2025-03-09;423.08;507.7;payée;Chèque
FAC-010647;FAC-2025-010647;CMD-011098;CLI-01874;2025-02-26;2025-03-28;2025-03-25;3526.05;4231.26;payée;Chèque
FAC-010648;FAC-2025-010648;CMD-011099;CLI-00546;2025-02-26;2025-03-28;2025-05-12;3378.88;4054.66;payée;Virement
FAC-010649;FAC-2025-010649;CMD-011100;CLI-02330;2025-02-19;2025-03-21;2025-05-03;13489.44;16187.33;payée;Prélèvement
FAC-010650;FAC-2025-010650;CMD-011101;CLI-02457;2025-02-21;2025-03-23;2025-03-30;1308.45;1570.14;payée;Prélèvement
FAC-010651;FAC-2025-010651;CMD-011104;CLI-01249;2025-02-15;2025-03-17;2025-03-15;1030.8;1236.96;payée;Prélèvement
FAC-010652;FAC-2025-010652;CMD-011105;CLI-00867;2025-02-27;2025-03-29;2025-06-18;25.08;30.1;payée;Prélèvement
FAC-010653;FAC-2025-010653;CMD-011106;CLI-00815;2025-02-11;2025-03-13;2025-02-22;753.42;904.1;payée;Carte
FAC-010654;FAC-2025-010654;CMD-011107;CLI-00664;2025-02-25;2025-03-27;2025-03-20;0;0;payée;Prélèvement
FAC-010655;FAC-2025-010655;CMD-011108;CLI-01800;2025-02-27;2025-03-29;;1230.38;1476.46;en retard;Prélèvement
FAC-010656;FAC-2025-010656;CMD-011109;CLI-02066;2025-02-11;2025-03-13;2025-04-21;366.53;439.84;payée;Chèque
FAC-010657;FAC-2025-010657;CMD-011110;CLI-00474;2025-02-19;2025-03-21;2025-03-09;8563.55;10276.26;payée;Chèque
FAC-010658;FAC-2025-010658;CMD-011111;CLI-01057;2025-02-26;2025-03-28;;151.33;181.6;en retard;Chèque
FAC-010659;FAC-2025-010659;CMD-011112;CLI-02224;2025-02-15;2025-03-17;2025-03-15;316.4;379.68;payée;Prélèvement
FAC-010660;FAC-2025-010660;CMD-011113;CLI-00802;2025-02-23;2025-03-25;2025-03-17;1370.97;1645.16;payée;Virement
FAC-010661;FAC-2025-010661;CMD-011114;CLI-01282;2025-02-28;2025-03-30;;2915.98;3499.18;en retard;Carte
FAC-010662;FAC-2025-010662;CMD-011115;CLI-00772;2025-02-25;2025-03-27;2025-03-29;2051.62;2461.94;payée;Prélèvement
FAC-010663;FAC-2025-010663;CMD-011116;CLI-01670;2025-03-02;2025-04-01;2025-03-29;190.81;228.97;payée;Carte
FAC-010664;FAC-2025-010664;CMD-011117;CLI-01448;2025-03-03;2025-04-02;2025-05-06;7911.75;9494.1;payée;Prélèvement
FAC-010665;FAC-2025-010665;CMD-011118;CLI-02488;2025-02-18;2025-03-20;2025-03-30;23411.69;28094.03;payée;Carte
FAC-010666;FAC-2025-010666;CMD-011119;CLI-01889;2025-02-26;2025-03-28;2025-05-17;398.67;478.4;payée;Prélèvement
FAC-010667;FAC-2025-010667;CMD-011120;CLI-01070;2025-02-21;2025-03-23;2025-03-11;4693.63;5632.36;payée;Prélèvement
FAC-010668;FAC-2025-010668;CMD-011121;CLI-00350;2025-02-15;2025-03-17;2025-04-29;1621.7;1946.04;payée;Virement
FAC-010669;FAC-2025-010669;CMD-011122;CLI-00790;2025-03-03;2025-04-02;2025-04-02;580.67;696.8;payée;Carte
FAC-010670;FAC-2025-010670;CMD-011123;CLI-02045;2025-02-13;2025-03-15;2025-02-28;208.89;250.67;payée;Chèque
FAC-010671;FAC-2025-010671;CMD-011124;CLI-01593;2025-02-26;2025-03-28;;1249.06;1498.87;en retard;Carte
FAC-010672;FAC-2025-010672;CMD-011125;CLI-02151;2025-02-22;2025-03-24;2025-03-10;1400.59;1680.71;payée;Prélèvement
FAC-010673;FAC-2025-010673;CMD-011126;CLI-00095;2025-02-17;2025-03-19;2025-03-22;10916.03;13099.24;payée;Carte
FAC-010674;FAC-2025-010674;CMD-011127;CLI-00954;2025-03-02;2025-04-01;2025-03-27;3223.22;3867.86;payée;Chèque
FAC-010675;FAC-2025-010675;CMD-011128;CLI-02315;2025-02-13;2025-03-15;2025-03-11;689.32;827.18;payée;Prélèvement
FAC-010676;FAC-2025-010676;CMD-011129;CLI-00401;2025-02-15;2025-03-17;2025-03-13;33.01;39.61;payée;Carte
FAC-010677;FAC-2025-010677;CMD-011130;CLI-00770;2025-02-11;2025-03-13;2025-03-13;1187.72;1425.26;payée;Prélèvement
FAC-010678;FAC-2025-010678;CMD-011131;CLI-00200;2025-02-27;2025-03-29;2025-03-15;12016.53;14419.84;payée;Prélèvement
FAC-010679;FAC-2025-010679;CMD-011132;CLI-00416;2025-02-15;2025-03-17;2025-03-22;3250.82;3900.98;payée;Virement
FAC-010680;FAC-2025-010680;CMD-011133;CLI-00423;2025-03-02;2025-04-01;2025-05-23;18.08;21.7;payée;Prélèvement
