id_commande;reference;id_client;id_site;id_commercial;canal;date_commande;date_livraison_prevue;date_livraison_reelle;statut;nombre_lignes;montant_ht;remise_pct;montant_ttc;devise
CMD-011417;C2025-011417;CLI-00906;;COM-0001;Agence;2025-02-21;2025-03-08;2025-03-13;livrée;2;9934.21;5;11921.05;EUR
CMD-011418;C2025-011418;CLI-01251;SIT-01564;COM-0060;Agence;2025-02-21;2025-03-03;2025-03-15;livrée;1;3134.35;0;3761.22;EUR
CMD-011419;C2025-011419;CLI-01628;SIT-02049;COM-0007;Web;2025-02-21;2025-02-26;2025-03-03;livrée;3;502.59;10;603.11;EUR
CMD-011420;C2025-011420;CLI-00743;SIT-00917;COM-0018;Partenaire;21/02/2025;2025-02-27;2025-02-28;livrée;1;22.35;10;26.82;EUR
CMD-011421;C2025-011421;CLI-01513;SIT-01907;COM-0039;Partenaire;2025-02-21;2025-03-08;2025-03-12;livrée;3;1827.59;10;2193.11;EUR
CMD-011422;C2025-011422;CLI-00099;SIT-00113;COM-0036;Appel d’offres;2025-02-21;2025-03-07;2025-03-09;livrée;1;142.33;0;170.8;EUR
CMD-011423;C2025-011423;CLI-00332;SIT-00398;COM-0059;Web;2025-02-21;2025-03-01;2025-03-06;livrée;1;15.57;5;18.68;EUR
CMD-011424;C2025-011424;CLI-00838;SIT-01031;COM-0029;Partenaire;2025-02-21;2025-02-28;2025-03-11;livrée;3;1407.44;2;1688.93;EUR
CMD-011425;C2025-011425;CLI-00319;SIT-00386;COM-0030;Téléphone;21/02/2025;2025-03-06;2025-03-07;livrée;2;216.47;0;259.76;EUR
CMD-011426;C2025-011426;CLI-01689;;COM-0060;Agence;2025-02-21;2025-03-05;2025-03-12;livrée;2;4245.27;0;5094.32;EUR
CMD-011427;C2025-011427;CLI-01329;;COM-0012;Appel d’offres;2025-02-21;2025-02-27;2025-02-25;livrée;5;9080.2;0;10896.24;EUR
CMD-011428;C2025-011428;CLI-01497;SIT-01883;COM-0001;Partenaire;2025-02-21;2025-03-08;2025-03-11;livrée;2;3709.55;0;4451.46;EUR
CMD-011429;C2025-011429;CLI-01033;SIT-01285;COM-0048;Téléphone;2025-02-21;2025-02-27;2025-02-26;livrée;6;4934.92;0;5921.9;EUR
CMD-011430;C2025-011430;CLI-01808;SIT-02261;COM-0053;Agence;2025-02-21;2025-02-26;2025-03-02;livrée;1;185.02;0;222.02;EUR
CMD-011431;C2025-011431;CLI-01499;SIT-01886;COM-0014;Appel d’offres;2025-02-21;2025-02-24;2025-02-28;livrée;2;528.66;10;634.39;EUR
CMD-011432;C2025-011432;CLI-01900;SIT-02370;COM-0033;Appel d’offres;2025-02-21;2025-03-01;2025-03-05;livrée;1;1091.52;0;1309.82;EUR
CMD-011433;C2025-011433;CLI-00918;SIT-01132;COM-0028;Partenaire;2025-02-21;2025-02-28;2025-03-08;livrée;1;204.21;0;245.05;EUR
CMD-011434;C2025-011434;CLI-01934;;COM-0001;Web;2025-02-21;2025-03-03;2025-03-07;livrée;2;909.24;0;1091.09;EUR
CMD-011435;C2025-011435;CLI-01333;;COM-0047;Agence;2025-02-21;2025-03-04;2025-03-12;livrée;5;1031;0;1237.2;EUR
CMD-011436;C2025-011436;CLI-01271;;COM-0024;Téléphone;2025-02-21;2025-03-03;2025-03-09;livrée;1;1551.77;2;1862.12;EUR
CMD-011437;C2025-011437;CLI-01890;;COM-0043;Appel d’offres;2025-02-21;2025-03-06;2025-03-04;livrée;4;447.89;0;537.47;EUR
CMD-011438;C2025-011438;CLI-01340;SIT-01686;COM-0001;Appel d’offres;2025-02-21;2025-03-07;2025-03-07;livrée;2;187.62;0;225.14;EUR
CMD-011439;C2025-011439;CLI-01286;SIT-01607;COM-0043;Agence;2025-02-21;2025-03-02;2025-03-07;livrée;2;549.84;0;659.81;EUR
CMD-011440;C2025-011440;CLI-01324;SIT-01663;COM-0024;Partenaire;2025-02-21;2025-02-25;2025-03-03;livrée;2;2510.58;0;3012.7;EUR
CMD-011441;C2025-011441;CLI-01241;SIT-01551;COM-0004;Appel d’offres;2025-02-21;2025-02-27;2025-03-09;livrée;4;18065.06;0;21678.07;EUR
CMD-011442;C2025-011442;CLI-02079;SIT-02609;COM-0048;Agence;2025-02-21;2025-03-06;2025-03-11;livrée;5;3452.67;10;4143.2;EUR
CMD-011443;C2025-011443;CLI-01298;;COM-0053;Agence;2025-02-21;2025-03-07;2025-03-07;livrée;2;676.9;2;812.28;EUR
CMD-011444;C2025-011444;CLI-00235;;COM-0056;Appel d’offres;21/02/2025;2025-03-05;2025-03-10;livrée;6;4757.79;0;5709.35;EUR
CMD-011445;C2025-011445;CLI-02144;SIT-02699;COM-0003;Téléphone;2025-02-21;2025-03-07;2025-03-07;livrée;2;2400.47;0;2880.56;EUR
CMD-011446;C2025-011446;CLI-01370;SIT-01722;COM-0037;Partenaire;2025-02-21;2025-02-25;2025-03-01;livrée;1;6406.44;0;7687.73;EUR
CMD-011447;C2025-011447;CLI-01247;SIT-01559;COM-0037;Téléphone;2025-02-21;2025-03-04;2025-03-02;livrée;1;34.3;5;41.16;EUR
CMD-011448;C2025-011448;CLI-00235;;COM-0056;Appel d’offres;2025-02-21;2025-03-03;2025-03-07;livrée;1;7319.34;0;8783.21;EUR
CMD-011449;C2025-011449;CLI-01607;;COM-0048;Partenaire;2025-02-21;2025-03-02;2025-03-08;livrée;2;1089.74;0;1307.69;EUR
CMD-011450;C2025-011450;CLI-02073;SIT-02602;COM-0002;Partenaire;2025-02-21;2025-03-01;2025-03-11;livrée;2;1170.88;0;1405.06;EUR
CMD-011451;C2025-011451;CLI-00197;SIT-00255;COM-0052;Téléphone;2025-02-21;2025-03-04;2025-03-16;livrée;1;1828.76;0;2194.51;EUR
CMD-011452;C2025-011452;CLI-01412;;COM-0037;Web;2025-02-21;2025-03-08;;annulée;2;393.78;0;472.54;EUR
CMD-011453;C2025-011453;CLI-01638;SIT-02062;COM-0058;Appel d’offres;2025-02-21;2025-02-27;2025-03-02;livrée;5;10298.27;0;12357.92;EUR
CMD-011454;C2025-011454;CLI-01495;SIT-01881;COM-0060;Téléphone;2025-02-21;2025-03-07;2025-03-07;livrée;4;779.94;0;935.93;EUR
CMD-011455;C2025-011455;CLI-99463;SIT-00756;COM-0017;Agence;2025-02-22;2025-03-05;2025-03-04;livrée;4;2331.16;0;2797.39;EUR
CMD-011456;C2025-011456;CLI-00970;SIT-01206;COM-0040;Téléphone;22/02/2025;2025-03-06;2025-03-04;livrée;1;104.64;0;125.57;EUR
CMD-011457;C2025-011457;CLI-01363;SIT-01715;COM-0010;Appel d’offres;2025-02-22;2025-02-28;2025-03-08;livrée;1;1833.91;0;2200.69;EUR
CMD-011458;C2025-011458;CLI-01876;SIT-02345;COM-0001;Appel d’offres;2025-02-22;2025-03-01;2025-02-28;livrée;2;503.14;2;603.77;EUR
CMD-011459;C2025-011459;CLI-01259;SIT-01577;COM-0019;Téléphone;2025-02-22;2025-03-05;2025-03-07;livrée;1;1128.56;0;1354.27;EUR
CMD-011460;C2025-011460;CLI-01795;;COM-0017;Web;2025-02-22;2025-03-04;2025-03-10;livrée;1;1036.09;0;1243.31;EUR
CMD-011461;C2025-011461;CLI-02432;;COM-0047;Partenaire;2025-02-23;2025-03-06;2025-03-11;livrée;2;157.35;0;188.82;EUR
CMD-011462;C2025-011462;CLI-01874;SIT-02344;COM-0054;Appel d’offres;2025-02-23;2025-03-01;2025-03-07;livrée;5;8988.61;0;10786.33;EUR
CMD-011463;C2025-011463;CLI-00869;;COM-0008;Appel d’offres;2025-02-23;2025-03-02;2025-03-04;livrée;2;35.19;0;42.23;EUR
CMD-011464;C2025-011464;CLI-00801;SIT-00985;COM-0007;Web;2025-02-23;2025-03-03;2025-03-12;livrée;1;4235.4;0;5082.48;EUR
CMD-011465;C2025-011465;CLI-00322;SIT-00389;COM-0005;Web;2025-02-23;2025-03-02;2025-03-09;livrée;1;13049.7;0;15659.64;EUR
CMD-011466;C2025-011466;CLI-01945;;COM-0043;Agence;2025-02-23;2025-03-10;;annulée;3;11122.24;10;13346.69;EUR
CMD-011467;C2025-011467;CLI-01180;;COM-0024;Web;2025-02-23;2025-03-08;2025-03-16;livrée;3;961.36;0;1153.63;EUR
CMD-011468;C2025-011468;CLI-00473;SIT-00573;COM-0012;Appel d’offres;2025-02-23;2025-02-26;2025-02-27;livrée;2;1509.57;0;1811.48;EUR
CMD-011469;C2025-011469;CLI-00785;SIT-00961;COM-0042;Web;2025-02-24;2025-03-04;;annulée;2;848.1;0;1017.72;EUR
CMD-011470;C2025-011470;CLI-01095;SIT-01360;COM-0058;Appel d’offres;2025-02-24;2025-03-10;2025-03-11;livrée;2;328.47;0;394.16;EUR
CMD-011471;C2025-011471;CLI-00381;SIT-00466;COM-0056;Téléphone;2025-02-24;2025-03-09;2025-03-08;livrée;4;62108.94;0;74530.73;EUR
CMD-011472;C2025-011472;CLI-00507;SIT-00623;COM-0039;Partenaire;2025-02-24;2025-03-06;2025-03-08;livrée;4;5346.87;0;6416.24;EUR
CMD-011473;C2025-011473;CLI-02069;SIT-02597;COM-0002;Téléphone;2025-02-24;2025-03-06;2025-03-08;livrée;1;352.6;0;423.12;EUR
CMD-011474;C2025-011474;CLI-00283;;COM-0022;Agence;2025-02-24;2025-03-06;2025-03-15;livrée;5;14514.61;0;17417.53;EUR
CMD-011475;C2025-011475;CLI-00636;;COM-0055;Partenaire;2025-02-24;2025-03-11;2025-03-22;livrée;2;2806.3;0;3367.56;EUR
CMD-011476;C2025-011476;CLI-01093;;COM-0017;Partenaire;2025-02-24;2025-03-08;2025-03-19;livrée;4;9338.17;0;11205.8;EUR
CMD-011477;C2025-011477;CLI-00380;SIT-00465;COM-0005;Appel d’offres;2025-02-24;2025-03-08;2025-03-13;livrée;1;613.74;0;736.49;EUR
CMD-011478;C2025-011478;CLI-02278;;COM-0055;Téléphone;2025-02-24;2025-03-09;;annulée;1;6296.81;2;7556.17;EUR
CMD-011479;C2025-011479;CLI-01411;SIT-01774;COM-0043;Appel d’offres;2025-02-24;2025-03-04;2025-03-06;livrée;1;1041.8;0;1250.16;EUR
CMD-011480;C2025-011480;CLI-00859;SIT-01065;COM-0060;Partenaire;2025-02-24;2025-03-09;2025-03-12;livrée;6;13519.59;10;16223.51;EUR
CMD-011481;C2025-011481;CLI-00309;;COM-0007;Web;2025-02-24;2025-02-27;2025-03-03;livrée;2;2263.33;0;2716;EUR
CMD-011482;C2025-011482;CLI-00666;SIT-00820;COM-0059;Téléphone;2025-02-24;2025-03-06;2025-03-15;livrée;3;9610.09;5;11532.11;EUR
CMD-011483;C2025-011483;CLI-02151;SIT-02706;COM-0013;Web;2025-02-24;2025-03-03;2025-03-01;livrée;1;742.32;0;890.78;EUR
CMD-011484;C2025-011484;CLI-01237;SIT-01543;COM-0016;Partenaire;2025-02-24;2025-03-06;2025-03-17;livrée;6;3104.97;0;3725.96;EUR
CMD-011485;C2025-011485;CLI-02087;SIT-02622;COM-0013;Appel d’offres;2025-02-24;2025-03-09;2025-03-08;livrée;1;525.84;0;631.01;EUR
CMD-011486;C2025-011486;CLI-01806;SIT-02258;COM-0044;Appel d’offres;2025-02-24;2025-03-11;2025-03-10;livrée;2;5841.33;0;7009.6;EUR
CMD-011487;C2025-011487;CLI-01503;SIT-01890;COM-0040;Téléphone;2025-02-24;2025-03-02;2025-03-06;livrée;1;8975.12;5;10770.14;EUR
CMD-011488;C2025-011488;CLI-02450;;COM-0028;Partenaire;2025-02-24;2025-03-11;2025-03-10;livrée;5;22112.07;0;26534.48;EUR
CMD-011489;C2025-011489;CLI-00613;SIT-00744;COM-0014;Agence;2025-02-24;2025-03-05;2025-03-12;livrée;1;461.47;0;553.76;EUR
CMD-011490;C2025-011490;CLI-01683;SIT-02116;COM-0014;Web;2025-02-24;2025-03-05;2025-03-06;livrée;1;1949.36;0;2339.23;EUR
CMD-011491;C2025-011491;CLI-02233;;COM-0054;Partenaire;24/02/2025;2025-03-01;2025-03-04;livrée;4;8276.01;0;9931.21;EUR
CMD-011492;C2025-011492;CLI-00565;;COM-0037;Téléphone;2025-02-24;2025-02-28;2025-02-27;livrée;1;1707.96;0;2049.55;EUR
CMD-011493;C2025-011493;CLI-01706;;COM-0037;Partenaire;2025-02-24;2025-03-04;2025-03-12;livrée;1;375.6;0;450.72;EUR
CMD-011494;C2025-011494;CLI-01470;SIT-01849;COM-0036;Appel d’offres;2025-02-25;2025-03-12;2025-03-22;livrée;2;447.2;0;536.64;EUR
CMD-011495;C2025-011495;CLI-99236;SIT-00399;COM-0050;Téléphone;2025-02-25;2025-03-02;2025-03-13;livrée;3;2996.43;10;3595.72;EUR
CMD-011496;C2025-011496;CLI-00642;SIT-00787;COM-0030;Web;2025-02-25;2025-03-12;2025-03-23;livrée;1;16.73;0;20.08;EUR
CMD-011497;C2025-011497;CLI-01291;SIT-01618;COM-0026;Téléphone;2025-02-25;2025-03-12;2025-03-21;livrée;3;1391.88;0;1670.26;EUR
CMD-011498;C2025-011498;CLI-02145;SIT-02700;COM-0036;Web;2025-02-25;2025-03-02;2025-03-09;livrée;1;81.39;5;97.67;EUR
CMD-011499;C2025-011499;CLI-00459;SIT-00557;COM-0011;Appel d’offres;2025-02-25;2025-03-01;2025-03-07;livrée;5;13447.19;0;16136.63;EUR
CMD-011500;C2025-011500;CLI-01469;;COM-0029;Téléphone;2025-02-25;2025-03-05;2025-03-10;livrée;1;5661.84;0;6794.21;EUR
CMD-011501;C2025-011501;CLI-02309;;COM-0028;Appel d’offres;2025-02-25;2025-03-07;2025-03-13;livrée;3;932.14;10;1118.57;EUR
CMD-011502;C2025-011502;CLI-01888;SIT-02357;COM-0028;Web;2025-02-25;2025-02-28;2025-03-12;livrée;1;10286.64;0;12343.97;EUR
CMD-011503;C2025-011503;CLI-00440;;COM-0025;Téléphone;2025-02-25;2025-03-06;2025-03-13;livrée;1;5526.73;0;6632.08;EUR
CMD-011504;C2025-011504;CLI-00651;;COM-0047;Agence;2025-02-25;2025-03-09;2025-03-18;livrée;2;34594.45;5;41513.34;EUR
CMD-011505;C2025-011505;CLI-00051;SIT-00059;COM-0059;Agence;2025-02-25;2025-03-02;2025-03-06;livrée;4;10180.92;0;12217.1;EUR
CMD-011506;C2026-019114;CLI-00829;;COM-0027;Web;2025-02-25;2025-03-04;2025-03-02;livrée;1;722.05;0;866.46;EUR
CMD-011507;C2025-011507;CLI-01806;SIT-02258;COM-0044;Agence;2025-02-25;2025-03-04;2025-03-09;livrée;1;322.9;0;387.48;EUR
CMD-011508;C2025-011508;CLI-02314;;COM-0049;Partenaire;2025-02-25;2025-03-11;2025-03-22;livrée;1;8.1;0;9.72;EUR
CMD-011509;C2025-011509;CLI-00462;SIT-00562;COM-0057;Agence;2025-02-25;2025-03-02;2025-03-07;livrée;1;79.52;0;95.42;EUR
CMD-011510;C2025-011510;CLI-02148;SIT-02704;COM-0003;Web;2025-02-25;2025-03-08;2025-03-18;livrée;1;83.16;0;99.79;EUR
CMD-011511;C2025-011511;CLI-00928;SIT-01148;COM-0058;Téléphone;2025-02-25;2025-03-05;2025-03-10;livrée;1;19611.35;0;23533.62;EUR
CMD-011512;C2025-011512;CLI-01301;SIT-01631;COM-0004;Agence;2025-02-25;2025-02-28;2025-02-27;livrée;4;8480.59;0;10176.71;EUR
CMD-011513;C2025-011513;CLI-00097;SIT-00110;COM-0040;Partenaire;2025-02-25;2025-03-02;2025-03-04;Annulee;6;5077.17;0;6092.6;EUR
CMD-011514;C2025-011514;CLI-00060;;COM-0003;Téléphone;2025-02-25;2025-03-11;2025-03-21;livrée;1;1521.1;10;1825.32;EUR
CMD-011515;C2025-011515;CLI-01639;SIT-02063;COM-0040;Téléphone;2025-02-25;2025-03-01;2025-02-27;livrée;3;7764.58;0;9317.5;EUR
CMD-011516;C2025-011516;CLI-00940;SIT-01160;COM-0004;Agence;2025-02-25;2025-02-28;2025-03-06;livrée;1;842.75;0;1011.3;EUR
CMD-011517;C2025-011517;CLI-01361;SIT-01712;COM-0047;Agence;2025-02-25;2025-03-02;2025-03-11;livrée;1;217.8;5;261.36;EUR
CMD-011518;C2025-011518;CLI-02117;;COM-0039;Appel d’offres;2025-02-25;2025-03-01;2025-03-11;livrée;3;1979.32;0;2375.18;EUR
CMD-011519;C2025-011519;CLI-00037;SIT-00037;COM-0019;Partenaire;2025-02-25;2025-03-05;2025-03-13;livrée;2;579.14;0;694.97;EUR
CMD-011520;C2025-011520;CLI-01068;SIT-01323;COM-0055;Web;2025-02-25;2025-03-08;2025-03-10;livrée;2;139.28;0;167.14;EUR
CMD-011521;C2025-011521;CLI-01064;SIT-01317;COM-0005;Téléphone;2025-02-26;2025-03-03;;annulée;1;433.02;0;519.62;EUR
CMD-011522;C2025-011522;CLI-00700;SIT-00865;COM-0004;Appel d’offres;2025-02-26;2025-03-11;2025-03-15;livrée;1;119.52;0;143.42;EUR
CMD-011523;C2025-011523;CLI-01665;;COM-0055;Appel d’offres;2025-02-26;2025-03-06;2025-03-15;livrée;2;265.14;0;318.17;EUR
CMD-011524;C2025-011524;CLI-00670;SIT-00822;COM-0002;Agence;2025-02-26;2025-03-02;2025-03-06;livrée;1;1749.66;5;2099.59;EUR
CMD-011525;C2025-011525;CLI-01537;;COM-0046;Téléphone;2025-02-26;2025-03-02;2025-03-13;livrée;3;5081.42;0;6097.7;EUR
CMD-011526;C2025-011526;CLI-00935;SIT-01153;COM-0019;Web;2025-02-26;2025-03-13;2025-03-19;livrée;1;244.17;2;293;EUR
CMD-011527;C2025-011527;CLI-02348;;COM-0051;Appel d’offres;2025-02-26;2025-03-11;2025-03-10;livrée;3;5136.77;0;6164.12;EUR
CMD-011528;C2025-011528;CLI-00144;SIT-00178;COM-0008;Appel d’offres;2025-02-26;2025-03-07;2025-03-05;livrée;1;4359.57;0;5231.48;EUR
CMD-011529;C2025-011529;CLI-01939;SIT-02418;COM-0005;Agence;2025-02-26;2025-03-07;2025-03-08;livrée;1;141.84;0;170.21;EUR
CMD-011530;C2025-011530;CLI-00840;SIT-01037;COM-0051;Appel d’offres;2025-02-26;2025-03-01;2025-03-04;livrée;4;3686.96;0;4424.35;EUR
CMD-011531;C2025-011531;CLI-00194;;COM-0022;Appel d’offres;26/02/2025;2025-03-13;2025-03-16;livrée;3;9152.11;0;10982.53;EUR
CMD-011532;C2025-011532;CLI-00579;SIT-00713;COM-0010;Partenaire;2025-02-26;2025-03-07;2025-03-12;livrée;1;97.1;5;116.52;EUR
CMD-011533;C2025-015051;CLI-00916;SIT-01131;COM-0055;Web;2025-02-26;2025-03-12;2025-03-11;livrée;2;628.38;0;754.06;EUR
CMD-011534;C2025-011534;CLI-01277;SIT-01596;COM-0017;Partenaire;2025-02-26;2025-03-02;2025-03-11;livrée;3;10529.84;0;12635.81;EUR
CMD-011535;C2025-011535;CLI-01431;SIT-01802;COM-0055;Agence;2025-02-26;2025-03-06;2025-03-11;livrée;5;5148.76;2;6178.51;EUR
CMD-011536;C2025-011536;CLI-01850;SIT-02312;COM-0047;Téléphone;2025-02-26;2025-03-12;;annulée;1;53.7;0;64.44;EUR
CMD-011537;C2025-011537;CLI-01661;SIT-02092;COM-0012;Appel d’offres;26/02/2025;2025-03-07;2025-03-10;livrée;1;408.42;0;490.1;EUR
CMD-011538;C2025-011538;CLI-00435;;COM-0005;Téléphone;2025-02-26;2025-03-03;2025-03-01;livrée;3;16352.84;0;19623.41;EUR
CMD-011539;C2025-011539;CLI-02025;;COM-0002;Appel d’offres;2025-02-26;2025-03-03;2025-03-07;livrée;2;2277.25;5;2732.7;EUR
CMD-011540;C2025-011540;CLI-02122;SIT-02665;COM-0029;Téléphone;2025-02-26;2025-03-02;2025-03-11;livrée;1;309.45;0;371.34;EUR
CMD-011541;C2025-011541;CLI-01986;SIT-02480;COM-0048;Partenaire;2025-02-26;2025-03-11;2025-03-10;livrée;2;10069.19;0;12083.03;EUR
CMD-011542;C2025-011542;CLI-00336;SIT-00402;COM-0015;Appel d’offres;2025-02-27;2025-03-10;2025-03-22;livrée;3;7116.69;0;8540.03;EUR
CMD-011543;C2025-011543;CLI-02370;SIT-02976;COM-0057;Web;2025-02-27;2025-03-02;2025-03-14;livrée;2;12846.46;0;15415.75;EUR
CMD-011544;C2025-011544;CLI-00894;;COM-0038;Appel d’offres;2025-02-27;2025-03-13;2025-03-23;livrée;1;6149.44;0;7379.33;EUR
CMD-011545;C2025-011545;CLI-02406;SIT-03021;COM-0007;Partenaire;2025-02-27;2025-03-02;2025-03-06;livrée;5;1940.38;0;2328.46;EUR
CMD-011546;C2025-011546;CLI-02263;SIT-02854;COM-0022;Partenaire;2025-02-27;2025-03-05;2025-03-08;livrée;4;1779.48;0;2135.38;EUR
CMD-011547;C2025-011547;CLI-00121;SIT-00141;COM-0009;Appel d’offres;2025-02-27;2025-03-11;2025-03-23;livrée;4;3012.19;10;3614.63;EUR
CMD-011548;C2025-011548;CLI-00744;SIT-00918;COM-0060;Agence;27/02/2025;2025-03-08;2025-03-12;livrée;4;9136.32;0;10963.58;EUR
CMD-011549;C2025-011549;CLI-00904;SIT-01113;COM-0046;Téléphone;2025-02-27;2025-03-10;2025-03-08;livrée;3;874.83;0;1049.8;EUR
CMD-011550;C2025-011550;CLI-01294;;COM-0059;Web;2025-02-27;2025-03-09;2025-03-16;livrée;4;6420.98;0;7705.18;EUR
CMD-011551;C2025-011551;CLI-00225;SIT-00292;COM-0030;Téléphone;2025-02-27;2025-03-03;2025-03-05;livrée;1;2574.42;5;3089.3;EUR
CMD-011552;C2025-011552;CLI-02296;SIT-02884;COM-0021;Agence;2025-02-27;2025-03-09;2025-03-12;livrée;4;992.89;0;1191.47;EUR
CMD-011553;C2025-011553;CLI-01443;SIT-01820;COM-0035;Agence;2025-02-27;2025-03-12;2025-03-10;livrée;2;6875.41;0;8250.49;EUR
CMD-011554;C2025-011554;CLI-02370;SIT-02976;COM-0057;Partenaire;2025-02-27;2025-03-08;2025-03-16;livrée;2;126.69;0;152.03;EUR
CMD-011555;C2025-011555;CLI-00114;SIT-00135;COM-0033;Appel d’offres;2025-02-27;2025-03-14;2025-03-20;livrée;1;238.5;0;286.2;EUR
CMD-011556;C2025-011556;CLI-01143;SIT-01417;COM-0024;Web;2025-02-27;2025-03-06;2025-03-05;livrée;1;2075.95;0;2491.14;EUR
CMD-011557;C2025-011557;CLI-01677;;COM-0027;Téléphone;2025-02-27;2025-03-13;2025-03-11;livrée;2;415.77;0;498.92;EUR
CMD-011558;C2025-011558;CLI-02477;SIT-03115;COM-0001;Téléphone;2025-02-27;2025-03-02;2025-03-08;livrée;4;1607.41;2;1928.89;EUR
CMD-011559;C2025-011559;CLI-00010;SIT-00010;COM-0052;Téléphone;2025-02-27;2025-03-06;2025-03-06;livrée;1;1058.85;0;1270.62;EUR
CMD-011560;C2025-011560;CLI-00582;SIT-00715;COM-0014;Appel d’offres;2025-02-27;2025-03-09;;annulée;4;2335.28;10;2802.34;EUR
CMD-011561;C2025-011561;CLI-02447;SIT-03083;COM-0016;Partenaire;2025-02-27;2025-03-08;2025-03-17;livrée;2;277.62;0;333.14;EUR
CMD-011562;C2024-010136;CLI-00002;SIT-00001;COM-0022;Appel d’offres;2025-02-27;2025-03-14;2025-03-20;livrée;5;11645.65;0;13974.78;EUR
CMD-011563;C2025-011563;CLI-01050;SIT-01304;COM-0057;Partenaire;2025-02-27;2025-03-05;;annulée;4;4685.7;0;5622.84;EUR
CMD-011564;C2025-011564;CLI-00760;;COM-0024;Agence;2025-02-28;2025-03-06;2025-03-12;livrée;3;6984.18;0;8381.02;EUR
CMD-011565;C2025-011565;CLI-01377;SIT-01731;COM-0041;Appel d’offres;2025-02-28;2025-03-14;2025-03-16;livrée;4;520.33;0;624.4;EUR
CMD-011566;C2025-011566;CLI-01636;SIT-02057;COM-0049;Web;2025-02-28;2025-03-05;2025-03-15;livrée;5;18170.76;0;21804.91;EUR
CMD-011567;C2025-011567;CLI-02253;;COM-0049;Partenaire;2025-02-28;2025-03-15;2025-03-16;livrée;3;35.23;0;42.28;EUR
CMD-011568;C2025-011568;CLI-01160;SIT-01448;COM-0030;Agence;2025-02-28;2025-03-15;2025-03-18;livrée;3;4046.4;0;4855.68;EUR
CMD-011569;C2025-011569;CLI-00090;;COM-0012;Agence;2025-02-28;2025-03-09;2025-03-08;livrée;2;12164.9;2;14597.88;EUR
CMD-011570;C2025-011570;CLI-01220;SIT-01521;COM-0031;Partenaire;2025-02-28;2025-03-14;2025-03-22;livrée;3;1409.88;0;1691.86;EUR
CMD-011571;C2025-011571;CLI-00792;;COM-0040;Agence;2025-02-28;2025-03-03;2025-03-14;livrée;5;32307.23;0;38768.68;EUR
CMD-011572;C2025-011572;CLI-00290;SIT-00358;COM-0007;Partenaire;2025-02-28;2025-03-04;2025-03-15;livrée;1;260.86;0;313.03;EUR
CMD-011573;C2025-011573;CLI-01166;SIT-01455;COM-0058;Appel d’offres;28/02/2025;2025-03-03;2025-03-09;livrée;4;1126.62;0;1351.94;EUR
CMD-011574;C2025-011574;CLI-00740;SIT-00916;COM-0043;Web;2025-02-28;2025-03-06;2025-03-08;livrée;2;2234.64;0;2681.57;EUR
CMD-011575;C2025-011575;CLI-01632;;COM-0021;Web;2025-02-28;2025-03-03;2025-03-14;livrée;6;3429.12;0;4114.94;EUR
CMD-011576;C2025-011576;CLI-00009;SIT-00009;COM-0059;Partenaire;2025-02-28;2025-03-07;2025-03-07;livrée;2;5939.71;0;7127.65;EUR
CMD-011577;C2025-011577;CLI-00218;SIT-00282;COM-0002;Web;2025-02-28;2025-03-14;2025-03-15;livrée;1;41.29;0;49.55;EUR
CMD-011578;C2025-011578;CLI-01878;;COM-0030;Partenaire;2025-02-28;2025-03-06;2025-03-15;livrée;1;2939.04;5;3526.85;EUR
CMD-011579;C2025-011579;CLI-01086;;COM-0048;Agence;2025-02-28;2025-03-07;2025-03-11;livrée;3;421.94;0;506.33;EUR
CMD-011580;C2025-011580;CLI-00198;SIT-00256;COM-0059;Téléphone;2025-02-28;2025-03-03;2025-03-08;livrée;2;2663.53;0;3196.24;EUR
CMD-011581;C2025-011581;CLI-02151;SIT-02706;COM-0013;Téléphone;2025-02-28;2025-03-08;2025-03-19;livrée;3;943.57;0;1132.28;EUR
CMD-011582;C2025-011582;CLI-00294;;COM-0057;Partenaire;2025-02-28;2025-03-05;2025-03-04;livrée;5;13002.1;0;15602.52;EUR
CMD-011583;C2025-011583;CLI-02318;SIT-02908;COM-0021;Agence;2025-02-28;2025-03-08;2025-03-20;livrée;2;2559.36;10;3071.23;EUR
CMD-011584;C2025-011584;CLI-01451;;COM-0003;Web;2025-02-28;2025-03-14;2025-03-18;livrée;2;747.5;0;897;EUR
CMD-011585;C2025-011585;CLI-00351;SIT-00425;COM-0036;Appel d’offres;2025-03-01;2025-03-13;2025-03-21;livrée;2;2613.64;2;3136.37;EUR
CMD-011586;C2025-011586;CLI-00591;SIT-00723;COM-0001;Web;2025-03-01;2025-03-05;2025-03-07;livrée;4;2074.36;5;2489.23;EUR
CMD-011587;C2025-011587;CLI-01013;;COM-0055;Web;2025-03-01;2025-03-05;2025-03-03;livrée;4;6647.84;0;7977.41;EUR
CMD-011588;C2025-011588;CLI-00290;SIT-00358;COM-0002;Téléphone;2025-03-01;2025-03-10;2025-03-13;livrée;4;7892.76;2;9471.31;EUR
CMD-011589;C2025-011589;CLI-01091;SIT-01355;COM-0002;Partenaire;2025-03-01;2025-03-16;2025-03-20;livrée;2;3021.36;10;3625.63;EUR
CMD-011590;C2025-011590;CLI-01942;SIT-02422;COM-0003;Appel d’offres;2025-03-02;2025-03-12;2025-03-15;livrée;2;609;0;730.8;EUR
