id_releve;id_site;horodatage;energie_kwh;puissance_max_kw;temperature_c;qualite_mesure
REL-0015171;SIT-00002;2026-06-09 12:00:00;21.43;41.6;28.3;valide
REL-0015172;SIT-00002;2026-06-09 13:00:00;21.36;43.8;25.5;valide
REL-0015173;SIT-00002;2026-06-09 14:00:00;25.13;38.6;25.5;valide
REL-0015174;SIT-00002;2026-06-09 15:00:00;24.48;45.5;24.8;valide
REL-0015175;SIT-00002;2026-06-09 16:00:00;26.43;56.3;26.4;valide
REL-0015176;SIT-00002;2026-06-09 17:00:00;24.98;45.4;22.6;valide
REL-0015177;SIT-00002;2026-06-09 18:00:00;14.02;29.8;22.1;valide
REL-0015178;SIT-00002;2026-06-09 19:00:00;13.93;28.1;21.9;valide
REL-0015179;SIT-00002;2026-06-09 20:00:00;14.52;22.2;20.4;valide
REL-0015180;SIT-00002;2026-06-09 21:00:00;7.94;11.6;18.7;valide
REL-0015181;SIT-00002;2026-06-09 22:00:00;7.8;16.3;17.1;valide
REL-0015182;SIT-00002;2026-06-09 23:00:00;6.92;11.9;17.4;valide
REL-0015183;SIT-00002;2026-06-10 00:00:00;4.98;9.2;18.1;valide
REL-0015184;SIT-00002;2026-06-10 01:00:00;5.5;11.1;17.6;valide
REL-0015185;SIT-00002;2026-06-10 02:00:00;5.61;10.8;20;valide
REL-0015186;SIT-00002;2026-06-10 03:00:00;5.16;10.7;19.2;valide
REL-0015187;SIT-00002;2026-06-10 04:00:00;5.68;8.1;18.2;valide
REL-0015188;SIT-00002;2026-06-10 05:00:00;5.52;10.6;22.3;valide
REL-0015189;SIT-00002;2026-06-10 06:00:00;14.05;29.3;22.3;valide
REL-0015190;SIT-00002;2026-06-10 07:00:00;13.36;24;24;valide
REL-0015191;SIT-00002;2026-06-10 08:00:00;25.27;44.8;26.5;valide
REL-0015192;SIT-00002;2026-06-10 09:00:00;26.37;52.8;23.5;valide
REL-0015193;SIT-00002;2026-06-10 10:00:00;23.04;49.8;23.9;valide
REL-0015194;SIT-00002;2026-06-10 11:00:00;24.82;42.7;25.9;valide
REL-0015195;SIT-00002;2026-06-10 12:00:00;22;32.9;27.1;valide
REL-0015196;SIT-00002;2026-06-10 13:00:00;22.5;33.9;27.7;valide
REL-0015197;SIT-00002;2026-06-10 14:00:00;25.64;48.1;27;valide
REL-0015198;SIT-00002;2026-06-10 15:00:00;23.55;37.5;25.1;valide
REL-0015199;SIT-00002;2026-06-10 16:00:00;22.96;43.5;21.2;valide
REL-0015200;SIT-00002;2026-06-10 17:00:00;22.73;49.9;22.7;valide
REL-0015201;SIT-00002;2026-06-10 18:00:00;14.68;24.4;24;valide
REL-0015202;SIT-00002;2026-06-10 19:00:00;15.22;32.8;17.7;valide
REL-0015203;SIT-00002;2026-06-10 20:00:00;14.74;24.7;18.7;valide
REL-0015204;SIT-00002;2026-06-10 21:00:00;7.21;15.7;18.3;valide
REL-0015205;SIT-00002;2026-06-10 22:00:00;7.92;12.1;18;valide
REL-0015206;SIT-00002;2026-06-10 23:00:00;6.99;11.4;18.8;estimée
REL-0015207;SIT-00002;2026-06-11 00:00:00;5.14;8.6;17.4;valide
REL-0015208;SIT-00002;2026-06-11 01:00:00;4.99;9.3;18.6;valide
REL-0015209;SIT-00002;2026-06-11 02:00:00;5.81;9.1;17.4;valide
REL-0015210;SIT-00002;2026-06-11 03:00:00;5.15;7.3;20.7;valide
REL-0015211;SIT-00002;2026-06-11 04:00:00;5.02;10;19;valide
REL-0015212;SIT-00002;2026-06-11 05:00:00;5.44;8.9;20.4;valide
REL-0015213;SIT-00002;2026-06-11 06:00:00;13.72;23.2;25.5;valide
REL-0015214;SIT-00002;2026-06-11 07:00:00;13.61;28.2;21.5;valide
REL-0015215;SIT-00002;2026-06-11 08:00:00;23.84;47.8;25.1;valide
REL-0015216;SIT-00002;2026-06-11 09:00:00;25.7;50.5;22;valide
REL-0015217;SIT-00002;2026-06-11 10:00:00;24.6;53.7;26.3;estimée
REL-0015218;SIT-00002;2026-06-11 11:00:00;22.66;37.5;27.6;valide
REL-0015219;SIT-00002;2026-06-11 12:00:00;20.48;34.5;26.7;valide
REL-0015220;SIT-00002;2026-06-11 13:00:00;21.56;30.5;25.1;valide
REL-0015221;SIT-00002;2026-06-11 14:00:00;25.13;49.1;25.3;valide
REL-0015222;SIT-00002;2026-06-11 15:00:00;25.77;52;24.4;valide
REL-0015223;SIT-00002;2026-06-11 16:00:00;25.33;45.2;24.7;valide
REL-0015224;SIT-00002;2026-06-11 17:00:00;22.72;47;24.5;valide
REL-0015225;SIT-00002;2026-06-11 18:00:00;14.2;26.3;25.4;valide
REL-0015226;SIT-00002;2026-06-11 19:00:00;14.26;30.6;20.6;valide
REL-0015227;SIT-00002;2026-06-11 20:00:00;15.65;26.3;20.9;valide
REL-0015228;SIT-00002;2026-06-11 21:00:00;6.92;9.9;18.9;valide
REL-0015229;SIT-00002;2026-06-11 22:00:00;7.3;13.7;18.6;valide
REL-0015230;SIT-00002;2026-06-11 23:00:00;7.79;11.2;16.8;valide
REL-0015231;SIT-00002;2026-06-12 00:00:00;4.99;10.3;18.6;valide
REL-0015232;SIT-00002;2026-06-12 01:00:00;5.59;7.9;17.6;valide
REL-0015233;SIT-00002;2026-06-12 02:00:00;4.98;7;17.7;valide
REL-0015234;SIT-00002;2026-06-12 03:00:00;5.78;9.9;19.4;valide
REL-0015235;SIT-00002;2026-06-12 04:00:00;5.03;10;20.6;valide
REL-0015236;SIT-00002;2026-06-12 05:00:00;5.66;12.3;21.1;valide
REL-0015237;SIT-00002;2026-06-12 06:00:00;12.58;24.2;23.1;valide
REL-0015238;SIT-00002;2026-06-12 07:00:00;14.12;25.7;23.1;valide
REL-0015239;SIT-00002;2026-06-12 08:00:00;23.76;48.1;24.2;valide
REL-0015240;SIT-00002;2026-06-12 09:00:00;22.59;35.6;24.4;valide
REL-0015241;SIT-00002;2026-06-12 10:00:00;24.81;51.9;26.3;valide
REL-0015242;SIT-00002;2026-06-12 11:00:00;25.17;45.6;26.1;valide
REL-0015243;SIT-00002;2026-06-12 12:00:00;20.07;37.6;25.3;valide
REL-0015244;SIT-00002;2026-06-12 13:00:00;21.64;34.2;26.3;valide
REL-0015245;SIT-00002;2026-06-12 14:00:00;25.17;51.7;26.2;valide
REL-0015246;SIT-00002;2026-06-12 15:00:00;26.31;52.1;24.8;valide
REL-0015247;SIT-00002;2026-06-12 16:00:00;23.02;41;23.7;valide
REL-0015248;SIT-00002;2026-06-12 17:00:00;24.76;50.9;24.6;valide
REL-0015249;SIT-00002;2026-06-12 18:00:00;15.69;27.5;22.7;valide
REL-0015250;SIT-00002;2026-06-12 19:00:00;15.59;32.1;21.6;valide
REL-0015251;SIT-00002;2026-06-12 20:00:00;15.59;30.4;19.8;valide
REL-0015252;SIT-00002;2026-06-12 21:00:00;7.13;10.2;20.8;valide
REL-0015253;SIT-00002;2026-06-12 22:00:00;6.95;14.9;18.5;valide
REL-0015254;SIT-00002;2026-06-12 23:00:00;7.74;11.3;18.2;valide
REL-0015255;SIT-00002;2026-06-13 00:00:00;2.31;3.5;18.4;valide
REL-0015256;SIT-00002;2026-06-13 01:00:00;2.27;3.6;17.9;valide
REL-0015257;SIT-00002;2026-06-13 02:00:00;2.16;3.5;16.8;valide
REL-0015258;SIT-00002;2026-06-13 03:00:00;2.06;3.3;19.7;valide
REL-0015259;SIT-00002;2026-06-13 04:00:00;2.19;3.1;19.7;valide
REL-0015260;SIT-00002;2026-06-13 05:00:00;2.31;4.5;21.9;valide
REL-0015261;SIT-00002;2026-06-13 06:00:00;5.56;9.2;22;valide
REL-0015262;SIT-00002;2026-06-13 07:00:00;5.28;8.5;25.4;valide
REL-0015263;SIT-00002;2026-06-13 08:00:00;9.71;18.9;27.4;valide
REL-0015264;SIT-00002;2026-06-13 09:00:00;10.52;22.5;23.5;valide
REL-0015265;SIT-00002;2026-06-13 10:00:00;9.89;15;29.3;valide
REL-0015266;SIT-00002;2026-06-13 11:00:00;9;16.5;26.5;estimée
REL-0015267;SIT-00002;2026-06-13 12:00:00;8.57;18.2;27.2;valide
REL-0015268;SIT-00002;2026-06-13 13:00:00;8.26;17;26.7;valide
REL-0015269;SIT-00002;2026-06-13 14:00:00;9.82;16.1;26.1;valide
REL-0015270;SIT-00002;2026-06-13 15:00:00;10.01;20.5;24.7;valide
REL-0015271;SIT-00002;2026-06-13 16:00:00;9.93;16.6;23.5;valide
REL-0015272;SIT-00002;2026-06-13 17:00:00;9.43;20.3;24.2;valide
REL-0015273;SIT-00002;2026-06-13 18:00:00;5.79;12.6;20.9;valide
REL-0015274;SIT-00002;2026-06-13 19:00:00;5.95;9.3;19.4;valide
REL-0015275;SIT-00002;2026-06-13 20:00:00;5.94;12.1;19.6;valide
REL-0015276;SIT-00002;2026-06-13 21:00:00;3.07;6.2;17.3;valide
REL-0015277;SIT-00002;2026-06-13 22:00:00;2.81;4.1;19.2;valide
REL-0015278;SIT-00002;2026-06-13 23:00:00;2.71;4.9;18.3;valide
REL-0015279;SIT-00002;2026-06-14 00:00:00;2.14;3.7;19.3;valide
REL-0015280;SIT-00002;2026-06-14 01:00:00;2.3;4;16.9;valide
REL-0015281;SIT-00002;2026-06-14 02:00:00;2.15;3.1;18.3;valide
REL-0015282;SIT-00002;2026-06-14 03:00:00;2.01;4.2;20;valide
REL-0015283;SIT-00002;2026-06-14 04:00:00;2.12;4.2;19.2;valide
REL-0015284;SIT-00002;2026-06-14 05:00:00;2;3.1;21.3;valide
REL-0015285;SIT-00002;2026-06-14 06:00:00;5.01;7.1;24;valide
REL-0015286;SIT-00002;2026-06-14 07:00:00;5.57;10.8;23.1;valide
REL-0015287;SIT-00002;2026-06-14 08:00:00;10.19;20.8;26.2;valide
REL-0015288;SIT-00002;2026-06-14 09:00:00;9.76;15.1;24.1;valide
REL-0015289;SIT-00002;2026-06-14 10:00:00;9.19;15.9;26.4;valide
REL-0015290;SIT-00002;2026-06-14 11:00:00;10.06;14.3;27.6;valide
REL-0015291;SIT-00002;2026-06-14 12:00:00;7.73;14.6;26.3;valide
REL-0015292;SIT-00002;2026-06-14 13:00:00;7.74;14.6;25.7;valide
REL-0015293;SIT-00002;2026-06-14 14:00:00;9.5;20.7;26.2;valide
REL-0015294;SIT-00002;2026-06-14 15:00:00;9.9;19.9;25.3;valide
REL-0015295;SIT-00002;2026-06-14 16:00:00;9.24;18.8;25.6;valide
REL-0015296;SIT-00002;2026-06-14 17:00:00;10.38;18;25.6;valide
REL-0015297;SIT-00002;2026-06-14 18:00:00;6.21;13.6;20.8;valide
REL-0015298;SIT-00002;2026-06-14 19:00:00;5.87;11.3;21.2;valide
REL-0015299;SIT-00002;2026-06-14 20:00:00;5.57;9.3;19.5;valide
REL-0015300;SIT-00002;2026-06-14 21:00:00;3.06;6.3;20.3;valide
REL-0015301;SIT-00002;2026-06-14 22:00:00;2.94;5.5;17.1;valide
REL-0015302;SIT-00002;2026-06-14 23:00:00;3.05;5.7;18.8;valide
REL-0015303;SIT-00002;2026-06-15 00:00:00;5.46;9.7;17;valide
REL-0015304;SIT-00002;2026-06-15 01:00:00;5.38;7.6;18.8;valide
REL-0015305;SIT-00002;2026-06-15 02:00:00;5.26;11.4;18.7;valide
REL-0015306;SIT-00002;2026-06-15 03:00:00;5.28;8.2;19.9;valide
REL-0015307;SIT-00002;2026-06-15 04:00:00;5.01;7.7;20.3;valide
REL-0015308;SIT-00002;2026-06-15 05:00:00;5.58;10;20.2;valide
REL-0015309;SIT-00002;2026-06-15 06:00:00;12.83;22;23.4;valide
REL-0015310;SIT-00002;2026-06-15 07:00:00;14.2;23.1;24.1;valide
REL-0015311;SIT-00002;2026-06-15 08:00:00;23.56;49.5;23.7;valide
REL-0015312;SIT-00002;2026-06-15 09:00:00;25.23;44.7;25.7;valide
REL-0015313;SIT-00002;2026-06-15 10:00:00;25.37;55.3;24.9;valide
REL-0015314;SIT-00002;2026-06-15 11:00:00;25.4;50.7;27;valide
REL-0015315;SIT-00002;2026-06-15 12:00:00;21.59;43.4;25.4;valide
REL-0015316;SIT-00002;2026-06-15 13:00:00;21.59;32.8;25.7;valide
REL-0015317;SIT-00002;2026-06-15 14:00:00;22.71;42.9;26.7;valide
REL-0015318;SIT-00002;2026-06-15 15:00:00;24.74;50;25.6;valide
REL-0015319;SIT-00002;2026-06-15 16:00:00;23.22;40.4;26.1;valide
REL-0015320;SIT-00002;2026-06-15 17:00:00;23.5;34.6;23;valide
REL-0015321;SIT-00002;2026-06-15 18:00:00;14.94;21.7;21.3;valide
REL-0015322;SIT-00002;2026-06-15 19:00:00;13.58;22.5;22.5;valide
REL-0015323;SIT-00002;2026-06-15 20:00:00;13.83;21.2;20.3;valide
REL-0015324;SIT-00002;2026-06-15 21:00:00;7.01;10.4;18.2;valide
REL-0015325;SIT-00002;2026-06-15 22:00:00;7.49;14.2;17.6;valide
REL-0015326;SIT-00002;2026-06-16 00:00:00;5.21;7.4;18.4;estimée
REL-0015327;SIT-00002;2026-06-16 01:00:00;5.63;11.5;18;valide
REL-0015328;SIT-00002;2026-06-16 02:00:00;5.32;10.3;19.8;valide
REL-0015329;SIT-00002;2026-06-16 03:00:00;4.99;8.7;18.2;valide
REL-0015330;SIT-00002;2026-06-16 04:00:00;5.48;9.1;17.6;valide
REL-0015331;SIT-00002;2026-06-16 05:00:00;5.03;8.7;19.6;valide
REL-0015332;SIT-00002;2026-06-16 06:00:00;12.45;18.5;22.9;estimée
REL-0015333;SIT-00002;2026-06-16 07:00:00;13.72;25.5;24.4;valide
REL-0015334;SIT-00002;2026-06-16 08:00:00;22.49;34;25.6;valide
REL-0015335;SIT-00002;2026-06-16 09:00:00;25.36;44.5;25;valide
REL-0015336;SIT-00002;2026-06-16 10:00:00;26.16;48.4;22.9;valide
REL-0015337;SIT-00002;2026-06-16 11:00:00;22.36;43.6;26;valide
REL-0015338;SIT-00002;2026-06-16 12:00:00;20.01;42;28.9;valide
REL-0015339;SIT-00002;2026-06-16 13:00:00;19.45;35.9;26.1;valide
REL-0015340;SIT-00002;2026-06-16 14:00:00;22.34;40.4;27.4;valide
REL-0015341;SIT-00002;2026-06-16 15:00:00;22.69;32.6;25.4;valide
REL-0015342;SIT-00002;2026-06-16 16:00:00;24.27;40.7;24.4;valide
REL-0015343;SIT-00002;2026-06-16 17:00:00;23.79;46.1;24.6;valide
REL-0015344;SIT-00002;2026-06-16 18:00:00;15.59;22.6;22.2;valide
REL-0015345;SIT-00002;2026-06-16 19:00:00;14.49;28.1;21.6;valide
REL-0015346;SIT-00002;2026-06-16 20:00:00;15.14;21.8;22.1;valide
REL-0015347;SIT-00002;2026-06-16 21:00:00;6.69;12.1;17.8;valide
REL-0015348;SIT-00002;2026-06-16 22:00:00;7.57;11.9;18.9;valide
REL-0015349;SIT-00002;2026-06-16 23:00:00;7.63;11.3;19.8;valide
REL-0015350;SIT-00002;2026-06-17 00:00:00;5.23;8.8;19.2;valide
REL-0015351;SIT-00002;2026-06-17 01:00:00;5.71;10.9;19.1;valide
REL-0015352;SIT-00002;2026-06-17 02:00:00;5.55;11.7;15.9;valide
REL-0015353;SIT-00002;2026-06-17 03:00:00;4.93;10.5;19.8;valide
REL-0015354;SIT-00002;2026-06-17 04:00:00;5.65;9.4;20.1;valide
REL-0015355;SIT-00002;2026-06-17 05:00:00;5.05;7.3;21.1;valide
REL-0015356;SIT-00002;2026-06-17 06:00:00;12.55;23.2;22;valide
REL-0015357;SIT-00002;2026-06-17 07:00:00;13.44;24;22.7;valide
REL-0015358;SIT-00002;2026-06-17 08:00:00;26.02;48.6;24.9;valide
REL-0015359;SIT-00002;2026-06-17 09:00:00;23.93;50;23.8;valide
REL-0015360;SIT-00002;2026-06-17 10:00:00;25.44;42.9;28.5;valide
REL-0015361;SIT-00002;2026-06-17 11:00:00;23.14;35.2;25.7;valide
REL-0015362;SIT-00002;2026-06-17 12:00:00;22.2;46.8;26.2;valide
REL-0015363;SIT-00002;2026-06-17 13:00:00;21.94;32.2;26;valide
REL-0015364;SIT-00002;2026-06-17 14:00:00;24.79;49.6;25.9;valide
REL-0015365;SIT-00002;2026-06-17 15:00:00;25.92;53.6;25.2;valide
REL-0015366;SIT-00002;2026-06-17 16:00:00;25.47;52.7;25.8;valide
REL-0015367;SIT-00002;2026-06-17 17:00:00;23.77;37;25.1;estimée
REL-0015368;SIT-00002;2026-06-17 18:00:00;14.05;30.7;22.2;valide
REL-0015369;SIT-00002;2026-06-17 19:00:00;14.32;24.7;22.6;valide
REL-0015370;SIT-00002;2026-06-17 20:00:00;15;29;20.8;valide
REL-0015371;SIT-00002;2026-06-17 21:00:00;7.13;14.2;20.1;valide
REL-0015372;SIT-00002;2026-06-17 22:00:00;7.19;11.5;19.4;estimée
REL-0015373;SIT-00002;2026-06-17 23:00:00;7.19;11.7;19.2;valide
REL-0015374;SIT-00002;2026-06-18 00:00:00;5.7;9.3;17.5;valide
REL-0015375;SIT-00002;2026-06-18 01:00:00;5;10.7;19.8;valide
REL-0015376;SIT-00002;2026-06-18 02:00:00;5.34;8.4;18.2;valide
REL-0015377;SIT-00002;2026-06-18 03:00:00;5.21;8.1;17.8;valide
REL-0015378;SIT-00002;2026-06-18 04:00:00;5.2;10.6;20;valide
REL-0015379;SIT-00002;2026-06-18 05:00:00;5.64;11.5;21.8;valide
REL-0015380;SIT-00002;2026-06-18 06:00:00;13.54;21.2;20.6;valide
REL-0015381;SIT-00002;2026-06-18 07:00:00;14;20.4;23.7;valide
REL-0015382;SIT-00002;2026-06-18 08:00:00;22.25;39.1;24.9;valide
REL-0015383;SIT-00002;2026-06-18 09:00:00;23.8;49.9;25.9;valide
REL-0015384;SIT-00002;2026-06-18 10:00:00;22.44;36.6;26.1;valide
REL-0015385;SIT-00002;2026-06-18 11:00:00;23.1;46.6;27.7;valide
REL-0015386;SIT-00002;2026-06-18 12:00:00;19.79;40.1;26.7;valide
REL-0015387;SIT-00002;2026-06-18 13:00:00;20.77;30.4;28.1;valide
REL-0015388;SIT-00002;2026-06-18 14:00:00;22.97;40;26;valide
REL-0015389;SIT-00002;2026-06-18 15:00:00;24.99;46.6;26.2;estimée
REL-0015390;SIT-00002;2026-06-18 16:00:00;24.94;51.8;23.8;valide
REL-0015391;SIT-00002;2026-06-18 17:00:00;24.96;42.4;24.5;valide
REL-0015392;SIT-00002;2026-06-18 18:00:00;14.66;26.4;22.3;valide
REL-0015393;SIT-00002;2026-06-18 19:00:00;13.69;21.3;24.1;valide
REL-0015394;SIT-00002;2026-06-18 20:00:00;14.32;28.7;21.2;valide
REL-0015395;SIT-00002;2026-06-18 21:00:00;7.19;15.2;20.5;valide
REL-0015396;SIT-00002;2026-06-18 22:00:00;6.99;14.2;18.6;valide
REL-0015397;SIT-00002;2026-06-18 23:00:00;7.16;14.9;19.9;valide
REL-0015398;SIT-00002;2026-06-19 00:00:00;5.25;10.7;18.2;valide
REL-0015399;SIT-00002;2026-06-19 01:00:00;5.15;8.1;16.9;valide
REL-0015400;SIT-00002;2026-06-19 02:00:00;5.41;7.9;18.2;valide
REL-0015401;SIT-00002;2026-06-19 03:00:00;5.37;8.3;19.7;valide
REL-0015402;SIT-00002;2026-06-19 04:00:00;5.12;9.6;22.7;valide
REL-0015403;SIT-00002;2026-06-19 05:00:00;5;8.4;21.2;valide
REL-0015404;SIT-00002;2026-06-19 06:00:00;14.06;30.9;22;valide
REL-0015405;SIT-00002;2026-06-19 07:00:00;13.38;26.5;24.6;valide
REL-0015406;SIT-00002;2026-06-19 08:00:00;25.13;42.4;26.5;valide
REL-0015407;SIT-00002;2026-06-19 09:00:00;22.58;47.6;26;valide
REL-0015408;SIT-00002;2026-06-19 10:00:00;24.3;39;22.7;valide
REL-0015409;SIT-00002;2026-06-19 11:00:00;24.77;46.8;25.8;valide
REL-0015410;SIT-00002;2026-06-19 12:00:00;20.99;40.5;27.6;valide
REL-0015411;SIT-00002;2026-06-19 13:00:00;19.93;41.6;26.6;valide
REL-0015412;SIT-00002;2026-06-19 14:00:00;22.45;35.6;26.5;valide
REL-0015413;SIT-00002;2026-06-19 15:00:00;25.43;45.9;27.3;valide
REL-0015414;SIT-00002;2026-06-19 16:00:00;23.22;37.2;25.6;valide
REL-0015415;SIT-00002;2026-06-19 17:00:00;25.58;56.1;25;valide
REL-0015416;SIT-00002;2026-06-19 18:00:00;14.52;27.1;24;valide
REL-0015417;SIT-00002;2026-06-19 19:00:00;14.11;22.3;20.2;valide
REL-0015418;SIT-00002;2026-06-19 20:00:00;14.35;23.9;21.5;valide
REL-0015419;SIT-00002;2026-06-19 21:00:00;7.78;15.4;19.1;valide
REL-0015420;SIT-00002;2026-06-19 22:00:00;6.9;13;19.7;estimée
REL-0015421;SIT-00002;2026-06-19 23:00:00;7.07;14.5;16.7;valide
REL-0015422;SIT-00002;2026-06-20 00:00:00;2;3.2;18.7;valide
REL-0015423;SIT-00002;2026-06-20 01:00:00;2.16;3.1;17;valide
REL-0015424;SIT-00002;2026-06-20 02:00:00;1.96;3.9;19.1;valide
REL-0015425;SIT-00002;2026-06-20 03:00:00;2.15;4.6;18.8;valide
REL-0015426;SIT-00002;2026-06-20 04:00:00;2.03;3.1;21.2;valide
REL-0015427;SIT-00002;2026-06-20 05:00:00;1.96;3.3;21.8;valide
REL-0015428;SIT-00002;2026-06-20 06:00:00;5.05;10.8;23.8;valide
REL-0015429;SIT-00002;2026-06-20 07:00:00;5.31;10.3;23.3;valide
REL-0015430;SIT-00002;2026-06-20 08:00:00;10.29;21.8;25.3;valide
REL-0015431;SIT-00002;2026-06-20 09:00:00;9.55;19.9;25.9;estimée
REL-0015432;SIT-00002;2026-06-20 10:00:00;9.66;19.2;26.1;valide
REL-0015433;SIT-00002;2026-06-20 11:00:00;10.03;17;25.9;valide
REL-0015434;SIT-00002;2026-06-20 12:00:00;7.57;12.8;28.6;valide
REL-0015435;SIT-00002;2026-06-20 13:00:00;8.46;14.3;27.9;valide
REL-0015436;SIT-00002;2026-06-20 14:00:00;9.43;17.9;25.6;valide
REL-0015437;SIT-00002;2026-06-20 15:00:00;9.51;19.3;29;valide
REL-0015438;SIT-00002;2026-06-20 16:00:00;10.18;21.7;25.8;valide
REL-0015439;SIT-00002;2026-06-20 17:00:00;9.24;20;25.6;valide
REL-0015440;SIT-00002;2026-06-20 18:00:00;5.46;9.5;21.6;valide
REL-0015441;SIT-00002;2026-06-20 19:00:00;6.13;9.6;23;valide
REL-0015442;SIT-00002;2026-06-20 20:00:00;5.53;8.2;23;valide
REL-0015443;SIT-00002;2026-06-20 21:00:00;3;4.2;17.4;valide
REL-0015444;SIT-00002;2026-06-20 22:00:00;2.69;4.1;20.5;valide
REL-0015445;SIT-00002;2026-06-20 23:00:00;3.02;5;18.4;valide
REL-0015446;SIT-00002;2026-06-21 00:00:00;2.1;3.6;16.2;valide
REL-0015447;SIT-00002;2026-06-21 01:00:00;2.14;3.8;18.3;valide
REL-0015448;SIT-00002;2026-06-21 02:00:00;2.19;4.5;18.7;estimée
REL-0015449;SIT-00002;2026-06-21 03:00:00;2.16;4;20.4;valide
REL-0015450;SIT-00002;2026-06-21 04:00:00;2.02;4;20.9;valide
REL-0015451;SIT-00002;2026-06-21 05:00:00;2.03;2.9;19;valide
REL-0015452;SIT-00002;2026-06-21 06:00:00;5.44;11.5;22.4;valide
REL-0015453;SIT-00002;2026-06-21 07:00:00;5.4;9.7;23.7;valide
REL-0015454;SIT-00002;2026-06-21 08:00:00;9.53;19;23.3;valide
REL-0015455;SIT-00002;2026-06-21 09:00:00;10.14;18.3;26.1;valide
REL-0015456;SIT-00002;2026-06-21 10:00:00;9.45;20;26.2;valide
REL-0015457;SIT-00002;2026-06-21 11:00:00;9.7;15.9;26.8;valide
REL-0015458;SIT-00002;2026-06-21 12:00:00;7.99;17.2;28.5;valide
REL-0015459;SIT-00002;2026-06-21 13:00:00;7.58;13.6;26;valide
REL-0015460;SIT-00002;2026-06-21 14:00:00;9.19;14.2;26.7;valide
REL-0015461;SIT-00002;2026-06-21 15:00:00;8.91;14.3;26.8;valide
REL-0015462;SIT-00002;2026-06-21 16:00:00;9.23;13.9;25.7;valide
REL-0015463;SIT-00002;2026-06-21 17:00:00;9.16;17.7;23.6;valide
REL-0015464;SIT-00002;2026-06-21 18:00:00;5.81;10.3;23.6;valide
REL-0015465;SIT-00002;2026-06-21 19:00:00;5.75;8.5;22.5;valide
REL-0015466;SIT-00002;2026-06-21 20:00:00;5.98;12.9;21.3;valide
REL-0015467;SIT-00002;2026-06-21 21:00:00;2.76;3.9;19.5;valide
REL-0015468;SIT-00002;2026-06-21 22:00:00;3.01;4.9;17;valide
REL-0015469;SIT-00002;2026-06-21 23:00:00;3.05;6;16.9;valide
REL-0015470;SIT-00002;2026-06-22 00:00:00;4.98;8.2;18.8;valide
REL-0015471;SIT-00002;2026-06-22 01:00:00;5.02;9.8;20.9;valide
REL-0015472;SIT-00002;2026-06-22 02:00:00;5.35;9.7;17.2;valide
REL-0015473;SIT-00002;2026-06-22 03:00:00;5;9.3;19.6;valide
REL-0015474;SIT-00002;2026-06-22 04:00:00;5.04;8.4;22.5;valide
REL-0015475;SIT-00002;2026-06-22 04:00:00;5.04;8.4;22.5;valide
REL-0015476;SIT-00002;2026-06-22 05:00:00;4.88;8.5;23;valide
REL-0015477;SIT-00002;2026-06-22 06:00:00;13.97;20;24.8;valide
REL-0015478;SIT-00002;2026-06-22 07:00:00;13.67;22.7;24.2;valide
REL-0015479;SIT-00002;2026-06-22 08:00:00;23.04;48.6;22.6;valide
REL-0015480;SIT-00002;2026-06-22 09:00:00;25.51;53.4;28.1;valide
REL-0015481;SIT-00002;2026-06-22 10:00:00;23.67;41.6;24;valide
REL-0015482;SIT-00002;2026-06-22 11:00:00;24.66;41;27.8;valide
REL-0015483;SIT-00002;2026-06-22 12:00:00;21.52;31.4;24.4;valide
REL-0015484;SIT-00002;2026-06-22 13:00:00;19.48;36.4;26.7;valide
REL-0015485;SIT-00002;2026-06-22 14:00:00;22.52;39.1;26.6;valide
REL-0015486;SIT-00002;2026-06-22 15:00:00;22.48;37.9;26.4;valide
REL-0015487;SIT-00002;2026-06-22 16:00:00;22.55;32.9;24.7;valide
REL-0015488;SIT-00002;2026-06-22 17:00:00;25.11;39.7;22.9;valide
REL-0015489;SIT-00002;2026-06-22 18:00:00;13.8;21.6;22.7;valide
REL-0015490;SIT-00002;2026-06-22 19:00:00;13.55;19.1;24.6;valide
REL-0015491;SIT-00002;2026-06-22 20:00:00;14.85;24.7;22.6;valide
REL-0015492;SIT-00002;2026-06-22 21:00:00;7.15;12.2;21;valide
REL-0015493;SIT-00002;2026-06-22 22:00:00;7.6;16.1;20.2;estimée
REL-0015494;SIT-00002;2026-06-22 23:00:00;7.02;11.6;19.5;valide
REL-0015495;SIT-00002;2026-06-23 00:00:00;4.97;9.3;17.5;valide
REL-0015496;SIT-00002;2026-06-23 01:00:00;5.29;9.6;19.3;valide
REL-0015497;SIT-00002;2026-06-23 02:00:00;5.08;7.2;20;valide
REL-0015498;SIT-00002;2026-06-23 03:00:00;5.55;12;18.2;valide
REL-0015499;SIT-00002;2026-06-23 04:00:00;5.29;8;21.2;valide
REL-0015500;SIT-00002;2026-06-23 05:00:00;4.87;7.1;21.7;valide
REL-0015501;SIT-00002;2026-06-23 06:00:00;13.8;25;22.7;valide
REL-0015502;SIT-00002;2026-06-23 07:00:00;12.28;22;23.6;estimée
REL-0015503;SIT-00002;2026-06-23 08:00:00;24.19;52.4;24.2;valide
REL-0015504;SIT-00002;2026-06-23 09:00:00;22.11;36.8;24.8;valide
REL-0015505;SIT-00002;2026-06-23 10:00:00;23.09;35.7;25.8;estimée
